"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.381183240E-1,2.498749256E0,1.883730316E1,2.873139143E0,1.921828990E1
7.463337090E-1,-8.797924519E-1,1.717802429E1,2.751255035E0,1.741918361E1
7.541737300E-1,-2.398975134E0,9.684926987E0,1.660720825E0,1.011488438E1
7.623031530E-1,-1.127670288E0,3.360872269E0,5.331786871E-1,3.584882452E0
7.704718450E-1,-3.589866161E-1,-2.374332905E0,-2.421639681E0,3.410376354E0
7.788872300E-1,3.590786457E-1,-3.492989540E0,-1.446074963E0,3.797505260E0
7.873951320E-1,1.404868603E0,-3.883342743E0,-9.949697256E-1,4.247819606E0
7.956115380E-1,2.577775955E0,-3.159479141E0,-1.925473511E-1,4.082194484E0
8.038545760E-1,2.234966755E0,-8.915691376E-1,1.136073828E0,2.660946385E0
8.120152300E-1,1.656111360E0,9.296188354E-1,7.571382523E-1,2.044542577E0
8.202792080E-1,1.668027997E0,1.549920082E0,-3.685825765E-1,2.306604165E0
8.284952470E-1,1.978042126E0,1.499596596E0,-1.066312313E0,2.701566684E0
8.363251140E-1,2.110939026E0,1.393548965E0,-8.506612182E-1,2.668645124E0
8.444665370E-1,1.866099596E0,1.301467896E0,-3.342348933E-1,2.299534594E0
8.527081140E-1,1.931698203E0,1.153342247E0,1.017325297E-1,2.252111408E0
8.610199610E-1,2.357830286E0,1.028068542E0,8.788619637E-1,2.718213924E0
8.695447080E-1,3.095545053E0,8.701610565E-1,1.180159688E0,3.425252740E0
8.777760370E-1,3.400813818E0,8.301391602E-1,9.002426267E-1,3.614568084E0
8.860200160E-1,3.287836313E0,8.800888062E-1,3.176490664E-1,3.418380444E0
8.941931530E-1,3.060718775E0,1.008035660E0,-2.775444388E-1,3.234372617E0
9.024417850E-1,2.928450108E0,1.104498863E0,-5.723598003E-1,3.181718641E0
9.106516700E-1,2.944527149E0,1.099361420E0,-6.116670966E-1,3.202026280E0
9.186416910E-1,3.035479307E0,1.075697899E0,-4.976093173E-1,3.258661631E0
9.266961910E-1,3.167498350E0,9.783544540E-1,-2.736533284E-1,3.326425917E0
