"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.385355000E-1,6.836324692E0,-1.778585434E0,3.709871531E0,7.978837522E0
5.471466530E-1,5.948455811E0,-8.447742462E-1,1.866380692E0,6.291354937E0
5.553391920E-1,4.212080002E0,-1.075010777E0,1.296899080E0,4.536431785E0
5.637338360E-1,1.481149673E0,-2.816370487E0,1.338275909E0,3.452061628E0
5.718906920E-1,-6.287555695E-1,-2.917519093E0,-2.133661270E0,3.668754780E0
5.797546150E-1,-4.709968567E0,-4.152476311E0,-1.379461288E0,6.428823909E0
5.877473460E-1,-5.315301895E0,-4.714006424E0,-1.802339077E0,7.329578225E0
5.959202300E-1,-7.184812546E0,-3.868372917E0,-2.607093811E0,8.566374874E0
6.043447690E-1,-9.443960190E0,-2.153016567E0,-1.193041801E0,9.759467872E0
6.126534230E-1,-1.212901115E1,-6.066131592E-1,-9.763240814E-3,1.214417500E1
6.207904610E-1,-1.373701000E1,1.798791885E-1,1.020232677E0,1.377601811E1
6.293334230E-1,-1.171678162E1,-5.299096107E-1,3.483576298E0,1.223515752E1
6.373903840E-1,-5.425394058E0,-9.757080078E-1,4.155149460E0,6.903055399E0
6.457610380E-1,-1.153728485E0,-1.172203779E0,2.636143923E0,3.107153987E0
6.540175670E-1,-2.744550705E-1,-1.075152159E0,1.417319059E0,1.800019741E0
6.620994610E-1,-1.154669285E0,-9.855895042E-1,8.602221012E-1,1.744886785E0
6.697528840E-1,-1.645833015E0,-7.370517254E-1,1.026902676E0,2.075220631E0
6.784103840E-1,-2.999312401E0,-2.523586750E-1,1.808349371E0,3.511365436E0
6.864433070E-1,-4.498425961E0,5.638794899E-1,2.997038364E0,5.434706538E0
6.946119230E-1,-5.160199165E0,1.481095791E0,3.933602095E0,6.655413256E0
7.027118460E-1,-5.992301941E0,2.112656832E0,4.410383701E0,7.734499714E0
7.114759900E-1,-6.424375534E0,2.247638702E0,3.111998081E0,7.483916942E0
7.194541920E-1,-7.182737827E0,2.127916336E0,1.333692312E0,7.609105454E0
7.278871430E-1,-8.143347740E0,2.077465057E0,3.773860931E-1,8.412632985E0
7.361053360E-1,-9.235994339E0,2.485353708E0,-3.498585224E-1,9.570944335E0
7.439422690E-1,-1.012061310E1,2.186381578E0,-2.045617104E-1,1.035610542E1
7.518201530E-1,-9.823744774E0,1.166849375E0,6.557826996E-1,9.914512081E0
7.601227690E-1,-8.284334183E0,3.253417015E-1,6.775217056E-1,8.318357755E0
7.686629990E-1,-6.009082794E0,-1.221978664E-1,1.406233311E-1,6.011969999E0
7.766931530E-1,-3.560348034E0,-1.860775948E-1,-1.828908920E-2,3.565254196E0
7.848118840E-1,-6.186180115E-1,2.239661217E-1,9.469295740E-1,1.153050166E0
7.934279990E-1,1.210823059E0,-9.942026138E-1,1.584141493E0,2.228011577E0
8.016515760E-1,1.772720337E0,-1.775714874E0,4.653592110E0,5.286929187E0
8.099905280E-1,2.334531784E0,-6.404285431E-1,7.480163574E0,7.862126587E0
8.182016050E-1,5.457987785E0,-1.176497459E0,7.891686440E0,9.667082900E0
8.261277300E-1,1.051052761E1,-3.372029305E0,8.643436432E0,1.401965640E1
8.340020380E-1,1.596390724E1,-3.944874763E0,6.176403999E0,1.756577176E1
8.422671920E-1,1.853321838E1,-3.374124527E0,2.795408726E0,1.904413847E1
8.506816150E-1,1.593955326E1,-3.692492008E0,5.158692002E-1,1.636978853E1
8.588279610E-1,1.147990036E1,-3.738642693E0,7.161778212E-1,1.209456374E1
8.670071530E-1,6.898818970E0,-2.993309975E0,1.442587137E0,7.657327564E0
8.755081150E-1,2.525479794E0,-2.431690216E0,3.667479753E0,5.073615401E0
8.836751920E-1,-6.293296814E-2,-2.217766285E0,6.082577705E0,6.474581021E0
8.920509610E-1,-6.298255920E-1,-1.644479752E0,7.471635342E0,7.676348651E0
9.002987690E-1,-6.879854202E-1,-1.255801201E0,7.301404476E0,7.440488419E0
9.081292300E-1,-4.362463951E-1,-1.116339684E0,6.138085842E0,6.254008555E0
9.160641530E-1,-1.494181156E0,-1.246473312E0,5.320005894E0,5.664692026E0
9.243264990E-1,-1.624514580E0,-1.328581810E0,4.180700779E0,4.677866634E0
9.326993840E-1,-1.576948166E0,-1.473558426E0,2.341377974E0,3.184366620E0
