"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.234766666E-1,1.067879333E0,1.146316223E0,1.104732697E1,1.115786002E1
3.335456667E-1,1.253343658E0,1.192869415E0,1.009171417E1,1.023896981E1
3.436156666E-1,1.822310486E0,1.346899109E0,9.364526367E0,9.634796666E0
3.536846667E-1,2.093247070E0,1.416654053E0,8.801247711E0,9.156994773E0
3.637546666E-1,2.255509644E0,1.419049072E0,8.450826416E0,8.861009600E0
3.738236666E-1,2.465223541E0,1.148112488E0,8.415499878E0,8.843988217E0
3.838936667E-1,2.208806763E0,1.042881317E0,8.735833740E0,9.070899619E0
3.939621666E-1,1.135987701E0,1.041534119E0,9.944420471E0,1.006313867E1
4.040321666E-1,1.809736633E-1,1.002615051E0,1.099209183E1,1.103920609E1
4.141011667E-1,-7.855664063E-1,7.451504517E-1,1.148441803E1,1.153534660E1
4.241711666E-1,-1.649270325E0,4.772076416E-1,1.155147858E1,1.167837647E1
4.342401667E-1,-2.279010773E0,2.823129272E-1,1.131497040E1,1.154565484E1
4.443101666E-1,-3.005300446E0,2.040257263E-1,1.116632950E1,1.156548191E1
4.543791666E-1,-3.533851318E0,3.215313721E-1,1.069106781E1,1.126456473E1
4.644491667E-1,-3.601809998E0,7.134164429E-1,9.705517273E0,1.037685231E1
4.745181666E-1,-2.972368927E0,1.079555054E0,8.694220276E0,9.251480009E0
4.845881666E-1,-2.121837616E0,1.292562103E0,8.087531891E0,8.460560486E0
4.946571667E-1,-1.495689697E0,1.547931061E0,7.574398956E0,7.874306178E0
5.047271666E-1,-1.100062408E0,1.642384644E0,7.088509369E0,7.358976131E0
5.147961667E-1,-9.318122864E-1,1.545386353E0,7.112908630E0,7.338253355E0
5.248661666E-1,-7.708969116E-1,1.176403656E0,7.475005646E0,7.606176241E0
5.349351666E-1,-6.792874146E-1,7.696994019E-1,7.689210205E0,7.757436570E0
5.450051667E-1,-6.637197876E-1,4.704716492E-1,7.532635803E0,7.576441755E0
5.550741666E-1,-7.086264038E-1,2.050735474E-1,7.442223816E0,7.478696535E0
5.651441666E-1,-8.749305725E-1,-5.987548828E-4,7.382348328E0,7.434014440E0
5.752131667E-1,-9.690847778E-1,-2.258802795E-1,7.425608368E0,7.491982838E0
5.852831666E-1,-1.051413574E0,-4.668791199E-1,7.532186737E0,7.619533034E0
5.953521667E-1,-1.112187195E0,-7.831713867E-1,7.715854797E0,7.834840970E0
6.054221666E-1,-1.153650970E0,-1.057999878E0,7.962092743E0,8.114505231E0
6.154911666E-1,-1.167871399E0,-1.158441010E0,8.058192902E0,8.224377303E0
6.255611667E-1,-1.080303497E0,-1.163530426E0,8.086783447E0,8.241172564E0
6.356301666E-1,-8.451425171E-1,-1.183139648E0,8.170459442E0,8.298824784E0
6.457001666E-1,-4.737648010E-1,-1.138083344E0,8.079299011E0,8.172806085E0
6.557691667E-1,-1.453477478E-1,-1.030606842E0,7.944878540E0,8.012763034E0
6.658391666E-1,1.031355286E-1,-8.440946960E-1,8.006550293E0,8.051582477E0
6.759081667E-1,2.007325745E-1,-6.506968689E-1,8.333171082E0,8.360947330E0
6.859781666E-1,8.412506104E-2,-4.430786133E-1,8.745413818E0,8.757034803E0
6.960471666E-1,-2.649490356E-1,-1.686991882E-1,9.026229858E0,9.031693245E0
7.061171667E-1,-6.848258972E-1,1.169068909E-1,9.160350952E0,9.186657896E0
7.161861666E-1,-1.127305756E0,3.266207886E-1,9.258846130E0,9.332937966E0
7.262561666E-1,-1.539548492E0,4.694238281E-1,9.346414032E0,9.483987745E0
7.363251667E-1,-1.860481110E0,5.357359314E-1,9.327104187E0,9.525926488E0
7.463951666E-1,-2.120640106E0,4.864883423E-1,9.389973450E0,9.638744044E0
7.564641667E-1,-2.193388824E0,4.089495850E-1,9.727222137E0,9.979831903E0
7.665341666E-1,-2.068997498E0,2.721340942E-1,1.066636917E1,1.086858955E1
7.766031666E-1,-1.465302887E0,1.258882141E-1,1.186582489E1,1.195661995E1
7.866721667E-1,-3.442840576E-1,5.284011841E-2,1.284359161E1,1.284831386E1
7.967421666E-1,5.599855042E-1,-2.649490356E-2,1.384081787E1,1.385216680E1
8.068111666E-1,7.692503357E-1,-2.923420715E-1,1.421294403E1,1.423674780E1
8.168811667E-1,5.059478760E-2,-6.740483093E-1,1.398751282E1,1.400383575E1
8.269501666E-1,-8.264314270E-1,-6.653663635E-1,1.318143906E1,1.322407036E1
8.370201667E-1,-1.072220306E0,-5.075944519E-1,1.242416382E1,1.248067126E1
8.470891666E-1,-7.768844604E-1,-4.043092346E-1,1.226953537E1,1.230075256E1
8.571591666E-1,1.796264648E-3,-1.930984497E-1,1.269974075E1,1.270120882E1
8.672281667E-1,9.331594849E-1,2.080673218E-2,1.332169739E1,1.335435662E1
8.772981666E-1,1.539698181E0,7.604187012E-2,1.359083771E1,1.367798678E1
8.873671666E-1,1.743574219E0,-7.888595581E-2,1.340462494E1,1.351777511E1
8.974371667E-1,1.585353241E0,-2.935395813E-1,1.268806503E1,1.279009401E1
9.075061666E-1,1.391656036E0,-2.865042114E-1,1.166329605E1,1.174952195E1
9.175761667E-1,1.373094635E0,-1.556762695E-2,1.093955109E1,1.102539837E1
9.276451666E-1,1.381327515E0,9.909393311E-2,1.030726593E1,1.039988540E1
9.377151666E-1,1.358125763E0,1.425036621E-1,9.801767120E0,9.896436306E0
9.477841667E-1,1.141526184E0,1.071771240E-1,9.753567352E0,9.820725282E0
9.578541666E-1,8.626560974E-1,-1.619631958E-1,9.999954987E0,1.003840163E1
9.679231666E-1,7.018904114E-1,-4.174818420E-1,1.040725800E1,1.043925094E1
9.779931667E-1,7.488926697E-1,-6.048921204E-1,1.059751236E1,1.064114669E1
9.880621666E-1,1.055305481E0,-8.117619324E-1,1.097652420E1,1.105697565E1
9.981321667E-1,1.176703033E0,-7.671546936E-1,1.113923584E1,1.122745436E1
1.008201167E0,9.979747009E-1,-5.408253479E-1,1.078207855E1,1.084166332E1
1.018271167E0,6.222560120E-1,-2.800675964E-1,1.020757324E1,1.023035639E1
1.028340167E0,3.989204407E-1,-5.703140259E-2,9.476493530E0,9.485057708E0
1.038410167E0,1.960922241E-1,1.378633118E-1,8.695417786E0,8.698721108E0
1.048479167E0,2.507286072E-1,2.342628479E-1,8.292605438E0,8.299701734E0
1.058549167E0,4.966671753E-1,8.427474976E-2,8.245902557E0,8.261276506E0
1.068618167E0,6.456074524E-1,-2.137554932E-1,8.138276367E0,8.166642065E0
1.078688167E0,4.384382629E-1,-5.261558533E-1,8.194709015E0,8.223279390E0
1.088757167E0,9.744735718E-2,-6.918612671E-1,8.282276917E0,8.311695310E0
1.098827167E0,-1.172062683E-1,-6.894662476E-1,7.968229980E0,7.998861796E0
1.108896167E0,-3.558100891E-1,-4.354444885E-1,7.628286896E0,7.648985141E0
1.118965167E0,-3.526666260E-1,-1.338217163E-1,7.153025208E0,7.162963885E0
1.129035167E0,-3.921844482E-1,9.445358276E-2,6.720275116E0,6.732371629E0
1.139104167E0,-1.244362335E0,-3.227288818E-1,6.121669922E0,6.255192578E0
1.149174167E0,-1.404828644E0,-4.763095093E-1,5.576802979E0,5.770714490E0
1.159243167E0,-6.024971008E-1,-2.844085693E-1,5.668861542E0,5.707878955E0
1.169313167E0,-3.454815674E-1,-3.724255371E-1,5.724396057E0,5.746892074E0
1.179382167E0,-4.667294312E-1,-4.713697815E-1,5.924380188E0,5.961401383E0
1.189452167E0,-6.634204102E-1,-5.938151550E-1,6.250851288E0,6.313943689E0
1.199521167E0,-8.607101440E-1,-1.056502991E0,6.534361725E0,6.674945968E0
1.209591167E0,-7.220983887E-1,-1.891915741E0,6.916816406E0,7.207157585E0
1.219660167E0,-5.987548828E-4,-1.366508331E0,7.282955017E0,7.410045827E0
1.229730167E0,-4.451742554E-1,-9.830058289E-1,7.594756622E0,7.671037005E0
1.239799167E0,-1.025068359E0,-4.583468628E-1,7.997868347E0,8.076307639E0
1.249869167E0,-1.297501831E0,-6.152206421E-2,8.729247437E0,8.825364399E0
1.259938167E0,-1.429826660E0,-9.580078125E-3,9.515262909E0,9.622095628E0
1.270008167E0,-1.509610748E0,-1.926493835E-1,9.838440857E0,9.955448603E0
1.280077167E0,-1.459465027E0,-3.065625000E-1,9.987830200E0,1.009855291E1
1.290147167E0,-1.242266693E0,-2.345622253E-1,1.004022125E1,1.011950042E1
1.300216167E0,-1.363065491E0,-1.475930786E-1,1.010548553E1,1.019806693E1
1.310286167E0,-1.610650635E0,7.244934082E-2,1.045201492E1,1.057563522E1
1.320355167E0,-1.680106201E0,1.483415222E-1,1.107112747E1,1.119886715E1
1.330425167E0,-1.566492462E0,1.206491089E-1,1.166509232E1,1.177042198E1
1.340494167E0,-1.350641327E0,1.146615601E-1,1.178484329E1,1.186254234E1
1.350564167E0,-1.090482330E0,1.610650635E-1,1.155132889E1,1.160380510E1
1.360633167E0,-7.125183105E-1,1.445993042E-1,1.136182297E1,1.138506093E1
1.370703167E0,-3.574566650E-1,8.816665649E-2,1.125075394E1,1.125677630E1
1.380772167E0,-1.004411316E-1,9.056167603E-2,1.127665009E1,1.127746102E1
1.390841292E0,-6.721023560E-2,-1.571731567E-2,1.170940018E1,1.170960361E1
1.400911292E0,-3.601510620E-1,-1.465452576E-1,1.230531097E1,1.231145249E1
1.410980292E0,-7.090754700E-1,-1.142124939E-1,1.276410690E1,1.278429730E1
1.421050292E0,-7.318281555E-1,1.532812500E-1,1.315868637E1,1.317991254E1
1.431119292E0,-5.327421570E-1,4.816983032E-1,1.338741074E1,1.340666303E1
1.441189292E0,-2.251318359E-1,7.852670288E-1,1.342692856E1,1.345175599E1
1.451258292E0,2.619552612E-2,9.400451660E-1,1.342258759E1,1.345549065E1
1.461328292E0,1.791773987E-1,1.001118164E0,1.363978592E1,1.367764973E1
1.471397292E0,2.739303589E-1,9.747729492E-1,1.377809830E1,1.381525291E1
1.481467292E0,4.951702881E-1,7.795788574E-1,1.369756577E1,1.372866507E1
1.491536292E0,8.692424011E-1,6.511459351E-1,1.353979385E1,1.358328351E1
1.501606292E0,1.134191437E0,6.444099426E-1,1.322739349E1,1.329156097E1
1.511675292E0,1.207838287E0,5.755531311E-1,1.277563293E1,1.284550239E1
1.521745292E0,1.159039764E0,4.800517273E-1,1.212328949E1,1.218802572E1
1.531814292E0,1.286424866E0,3.144960022E-1,1.146076721E1,1.153702656E1
1.541884292E0,1.169068909E0,1.775308228E-1,1.110420868E1,1.116699108E1
1.551953292E0,8.129594421E-1,2.550695801E-1,1.055140823E1,1.058575360E1
1.562023292E0,6.959028625E-1,7.158114624E-1,9.943672028E0,9.993662003E0
1.572092292E0,8.665480042E-1,9.288185120E-1,9.762848053E0,9.845141511E0
1.582162292E0,9.720785522E-1,1.085692291E0,9.918674011E0,1.002515629E1
1.592231292E0,7.963439941E-1,1.281634827E0,1.012569351E1,1.023750070E1
1.602301292E0,6.382727051E-1,1.342109070E0,9.752519531E0,9.865104460E0
1.612370292E0,5.203179932E-1,1.195863190E0,8.999285889E0,9.093292368E0
1.622439292E0,5.038522339E-1,1.027463379E0,8.319399719E0,8.397735395E0
1.632509292E0,8.342152405E-1,9.045689392E-1,7.965385895E0,8.059871741E0
1.642578292E0,8.955876160E-1,8.119116211E-1,7.749983826E0,7.843693451E0
1.652648292E0,7.231462097E-1,8.827143860E-1,7.676786041E0,7.761131944E0
1.662717292E0,3.701802063E-1,9.725276184E-1,7.929909668E0,7.997894141E0
1.672787292E0,3.519181824E-1,1.253193970E0,8.020770721E0,8.125706400E0
1.682856292E0,-1.814227295E-1,1.286125488E0,7.932903442E0,8.038531583E0
1.692926292E0,-1.228944397E0,1.146166534E0,7.873626709E0,8.050962651E0
1.702995292E0,-1.645079041E0,1.007105713E0,7.813751221E0,8.048307593E0
1.713065292E0,-1.352886658E0,7.232958984E-1,7.581883392E0,7.735529396E0
1.723134292E0,-9.346563721E-1,5.113366699E-1,7.288942566E0,7.366392024E0
1.733204292E0,-6.872209167E-1,3.451821899E-1,6.963369598E0,7.005707637E0
1.743273292E0,-6.730004883E-1,-5.987548828E-4,6.349346466E0,6.384914296E0
1.753343292E0,-6.120771790E-1,-2.450404358E-1,5.854774933E0,5.891780105E0
1.763412292E0,-1.025816803E0,-3.754193115E-1,6.061195679E0,6.158841841E0
1.773482292E0,-1.571881256E0,-7.457492065E-1,7.585475922E0,7.782441617E0
1.783551292E0,-1.717378693E0,-1.794767761E-1,7.631729736E0,7.824634193E0
1.793621292E0,-1.334924011E0,1.344204712E-1,7.008575592E0,7.135840722E0
1.803690292E0,-9.791139221E-1,5.044509888E-1,6.491251373E0,6.584032143E0
1.813760292E0,-9.717791748E-1,9.361532593E-1,6.379284210E0,6.520429796E0
1.823829292E0,-1.135838013E0,1.060394897E0,6.722670135E0,6.899917324E0
1.833898292E0,-1.128054199E0,1.235680389E0,6.889273682E0,7.089534834E0
1.843968292E0,-1.108894043E0,1.278491364E0,7.441026306E0,7.631058816E0
1.854037292E0,-1.162033539E0,1.221609650E0,8.022716675E0,8.197965292E0
1.864107292E0,-1.122066650E0,9.999206543E-1,8.361611938E0,8.495612344E0
1.874176292E0,-1.196162567E0,7.241940308E-1,8.790320435E0,8.900842388E0
1.884246292E0,-1.357676697E0,5.460644531E-1,9.162147217E0,9.278276458E0
1.894315292E0,-1.466350708E0,4.897814941E-1,9.537416840E0,9.661904071E0
1.904385292E0,-1.737736359E0,5.623805237E-1,9.789492645E0,9.958421851E0
1.914454292E0,-2.039209442E0,8.466394043E-1,9.948611755E0,1.019068444E1
1.924524292E0,-2.180365906E0,1.249302063E0,1.007240433E1,1.038114060E1
1.934593292E0,-2.200124817E0,1.649569702E0,1.031983978E1,1.067992147E1
1.944663292E0,-2.145039368E0,1.923949127E0,1.058823166E1,1.097330505E1
1.954732292E0,-1.928589478E0,1.940115509E0,1.082503922E1,1.116534727E1
1.964802292E0,-1.678759003E0,1.757046204E0,1.138831787E1,1.164470812E1
1.974871292E0,-1.425485687E0,1.498084717E0,1.218720657E1,1.236140248E1
1.984941292E0,-1.126557312E0,1.279090118E0,1.297861084E1,1.309005509E1
1.995010292E0,-8.273295593E-1,1.047671356E0,1.348096619E1,1.354690145E1
2.005080292E0,-5.789959717E-1,7.334747314E-1,1.360266312E1,1.363472278E1
2.015149292E0,-3.803590393E-1,4.860392761E-1,1.340911560E1,1.342331138E1
2.025218292E0,-4.218228149E-1,3.847000122E-1,1.302905594E1,1.304155770E1
2.035288292E0,-6.107299805E-1,4.019142151E-1,1.268387375E1,1.270492737E1
2.045357292E0,-6.794371033E-1,2.511776733E-1,1.242161911E1,1.244272262E1
2.055427292E0,-5.162763977E-1,1.020877075E-1,1.250125351E1,1.251232602E1
2.065496292E0,2.874023438E-1,8.831634521E-2,1.288475601E1,1.288826355E1
2.075566292E0,1.437610474E0,-7.080276489E-2,1.317185898E1,1.325026814E1
2.085635292E0,1.101259918E0,-1.624122620E-1,1.326122314E1,1.330786198E1
2.095705292E0,1.191372528E0,1.041833496E-1,1.296454010E1,1.301958228E1
2.105774292E0,1.493294678E0,5.858816528E-1,1.260004807E1,1.270174781E1
2.115844292E0,1.237177277E0,9.638456726E-1,1.236563553E1,1.246469206E1
2.125913292E0,1.061442719E0,1.333127747E0,1.182196609E1,1.194415223E1
2.135983292E0,1.054856415E0,1.241368561E0,1.109148514E1,1.121047548E1
2.146052292E0,9.392967224E-1,9.801617432E-1,1.054886353E1,1.063585996E1
2.156122292E0,7.957452393E-1,7.607180786E-1,1.016566040E1,1.022509432E1
2.166191292E0,7.650590515E-1,5.736071777E-1,9.973160706E0,1.001889590E1
2.176261292E0,7.002438354E-1,4.209246826E-1,1.001058289E1,1.004386822E1
2.186330292E0,6.950047302E-1,2.264790344E-1,9.967322845E0,9.994090706E0
2.196399292E0,8.077203369E-1,-8.966354370E-2,9.928852844E0,9.962056540E0
2.206469292E0,7.194039917E-1,-3.296145630E-1,9.841734009E0,9.873495641E0
2.216538292E0,6.050418091E-1,-5.057981873E-1,9.521250458E0,9.553853551E0
2.226608292E0,5.462141418E-1,-6.825805664E-1,9.178014221E0,9.219555909E0
2.236677292E0,4.408332825E-1,-7.903564453E-1,8.903335419E0,8.949211075E0
2.246747292E0,3.020718384E-1,-8.312214661E-1,8.671317902E0,8.716302580E0
2.256816292E0,2.077679443E-1,-8.140072632E-1,8.553213501E0,8.594372376E0
2.266886292E0,1.193019104E-1,-7.843688965E-1,8.485105133E0,8.522116910E0
2.276955292E0,-1.077758789E-2,-7.415579224E-1,8.448132019E0,8.480622555E0
2.287025292E0,-1.131646729E-1,-6.963519287E-1,8.305029602E0,8.334940248E0
2.297094292E0,-2.119592285E-1,-6.286926270E-1,8.055049438E0,8.082326558E0
2.307164292E0,-3.246748352E-1,-5.060975647E-1,7.795638885E0,7.818793649E0
2.317233292E0,-4.339476013E-1,-4.016148376E-1,7.509284363E0,7.532526577E0
2.327303292E0,-4.682263184E-1,-3.739224243E-1,7.326364746E0,7.350828134E0
2.337372292E0,-5.589376831E-1,-4.504133606E-1,7.396718445E0,7.431468716E0
2.347441292E0,-6.819818115E-1,-4.700225830E-1,7.311994629E0,7.358755729E0
2.357511292E0,-6.626719666E-1,-4.409829712E-1,7.034621429E0,7.079512608E0
2.367580292E0,-6.577322388E-1,-3.728746033E-1,6.799759827E0,6.841665065E0
2.377650292E0,-7.954458618E-1,-2.418969727E-1,6.713838501E0,6.765122001E0
2.387719958E0,-8.089178467E-1,-4.730163574E-2,6.729705505E0,6.778312601E0
2.397789958E0,-9.148974609E-1,1.556762695E-1,6.805447998E0,6.868434677E0
2.407858958E0,-1.027912445E0,3.197351074E-1,6.867568817E0,6.951426903E0
2.417928958E0,-1.103654938E0,3.683839417E-1,7.048542480E0,7.143928335E0
2.427997958E0,-1.215622101E0,2.763253784E-1,7.427105255E0,7.531001612E0
2.438067958E0,-1.306782532E0,2.463876343E-1,7.940088501E0,8.050676546E0
2.448136958E0,-1.318607941E0,1.679507446E-1,8.426127777E0,8.530331979E0
2.458206958E0,-1.309776306E0,-7.155120850E-2,9.047934723E0,9.142524613E0
2.468275958E0,-1.264270935E0,-2.362088013E-1,9.572743378E0,9.658757237E0
2.478345958E0,-1.167572021E0,-1.294807434E-1,9.826465759E0,9.896434661E0
2.488414958E0,-1.040785675E0,1.425036621E-1,1.003498215E1,1.008981709E1
2.498483958E0,-9.851014709E-1,4.543052673E-1,1.013991394E1,1.019777784E1
2.508553958E0,-9.324110413E-1,7.168592834E-1,1.006222549E1,1.013072848E1
2.518622958E0,-9.726773071E-1,9.177415466E-1,9.971364441E0,1.006063912E1
2.528692958E0,-1.002016296E0,9.898915100E-1,1.008333160E1,1.018123264E1
2.538761958E0,-9.154962158E-1,8.449928284E-1,1.045440994E1,1.052838228E1
2.548831958E0,-9.108558655E-1,6.261479187E-1,1.082518890E1,1.088147207E1
2.558900958E0,-7.860154724E-1,3.812571716E-1,1.122186401E1,1.125581669E1
2.568970958E0,-5.860313416E-1,2.436932373E-1,1.168290527E1,1.170013225E1
2.579039958E0,-3.906875610E-1,1.926493835E-1,1.207239532E1,1.208025163E1
2.589109958E0,-4.700225830E-2,2.198927307E-1,1.231623825E1,1.231829074E1
2.599178958E0,1.401086426E-1,4.599934387E-1,1.260917908E1,1.261834464E1
2.609248958E0,1.484912109E-1,7.548802185E-1,1.281365387E1,1.283672931E1
2.619317958E0,5.089416504E-2,9.785151672E-1,1.268821472E1,1.272599210E1
2.629387958E0,9.654922485E-2,1.175206146E0,1.246293320E1,1.251859158E1
2.639456958E0,2.727328491E-1,1.398841095E0,1.236578522E1,1.244764169E1
2.649525958E0,3.001258850E-1,1.662891998E0,1.228076202E1,1.239646729E1
2.659595958E0,3.559597778E-1,1.810934143E0,1.204140976E1,1.218202524E1
2.669664958E0,4.812492371E-1,1.672771454E0,1.169248535E1,1.182133575E1
2.679734958E0,6.294410706E-1,1.386416931E0,1.136062546E1,1.146220567E1
2.689803958E0,6.891668701E-1,1.121168518E0,1.086246140E1,1.094189368E1
2.699873958E0,6.161187744E-1,9.773176575E-1,1.010803024E1,1.017384035E1
2.709942958E0,5.634283447E-1,8.666976929E-1,9.437724152E0,9.494169450E0
2.720012958E0,6.863227844E-1,7.244934082E-1,9.059460754E0,9.114261288E0
2.730081958E0,7.536827087E-1,5.501060486E-1,8.729247437E0,8.778975743E0
2.740151958E0,9.545649719E-1,4.945715332E-1,8.679251404E0,8.745581754E0
2.750220958E0,1.239422607E0,5.025050354E-1,9.029523010E0,9.128031853E0
2.760290958E0,1.595831451E0,6.319857788E-1,9.917925568E0,1.006535303E1
2.770359958E0,1.885628815E0,9.214837646E-1,1.100840790E1,1.120668429E1
2.780429958E0,2.081571350E0,1.227597198E0,1.170550827E1,1.195235784E1
2.790498958E0,2.118993530E0,1.491199036E0,1.192450287E1,1.220276923E1
2.800567958E0,1.949695587E0,1.643731842E0,1.159803177E1,1.187507929E1
2.810637958E0,1.817071381E0,1.691033478E0,1.096859070E1,1.124594703E1
2.820706958E0,1.609752502E0,1.666334839E0,1.048329987E1,1.073627268E1
2.830776958E0,1.324296112E0,1.587299194E0,1.011895752E1,1.032795140E1
2.840845958E0,9.900411987E-1,1.520837402E0,9.851763153E0,1.001750294E1
2.850915958E0,6.045927429E-1,1.411115570E0,9.502239990E0,9.625452944E0
2.860984958E0,3.390449524E-1,1.323248291E0,9.116043091E0,9.217818568E0
2.871054958E0,1.016386414E-1,1.278042297E0,8.805738373E0,8.898581394E0
2.881123958E0,-9.445358276E-2,1.341510315E0,8.483009491E0,8.588947632E0
2.891193958E0,-2.797682190E-1,1.438957672E0,8.070467377E0,8.202518706E0
2.901262958E0,-4.782554626E-1,1.479523315E0,7.613617401E0,7.770771355E0
2.911332958E0,-6.212081909E-1,1.368005219E0,7.353308716E0,7.505230640E0
2.921401958E0,-7.822732544E-1,1.158441010E0,7.201823730E0,7.336225328E0
2.931470958E0,-1.003363495E0,8.650511169E-1,6.942263489E0,7.067536635E0
2.941540958E0,-1.224453735E0,5.361849976E-1,6.675967255E0,6.808474138E0
2.951609958E0,-1.429227905E0,2.896476746E-1,6.590045929E0,6.749466166E0
2.961679958E0,-1.488504639E0,3.382965088E-2,6.651268616E0,6.815875931E0
2.971748958E0,-1.516496429E0,-2.216889954E-1,6.826404419E0,6.996335092E0
2.981818958E0,-1.573976898E0,-4.206253052E-1,6.981931000E0,7.169497152E0
2.991887958E0,-1.525328064E0,-2.948867798E-1,7.198380890E0,7.364120542E0
3.001957958E0,-1.404080200E0,-6.646179199E-2,7.475155334E0,7.606168921E0
3.012026958E0,-1.269659729E0,1.710942078E-1,7.829318848E0,7.933444565E0
3.022096958E0,-1.242416382E0,3.483256531E-1,8.111182709E0,8.213173209E0
3.032165958E0,-1.144969025E0,4.061054993E-1,8.349187775E0,8.437109235E0
3.042234958E0,-1.007704468E0,4.529580688E-1,8.826844482E0,8.895719354E0
3.052304958E0,-1.005309448E0,5.113366699E-1,9.410480804E0,9.477829986E0
3.062373958E0,-9.903405762E-1,5.689668274E-1,9.791887665E0,9.858273771E0
3.072443958E0,-8.762777710E-1,6.065386963E-1,1.009006760E1,1.014619219E1
3.082512958E0,-8.177494812E-1,6.833290100E-1,1.046428940E1,1.051841268E1
3.092582958E0,-9.461824036E-1,6.891668701E-1,1.068463120E1,1.074856064E1
3.102651958E0,-9.750723267E-1,6.809339905E-1,1.079001205E1,1.085535800E1
3.112721958E0,-1.097667389E0,7.321275330E-1,1.073462723E1,1.081541059E1
3.122790958E0,-1.152154083E0,8.449928284E-1,1.070349197E1,1.079843564E1
3.132860958E0,-1.133143616E0,9.720785522E-1,1.083087708E1,1.093329088E1
3.142929958E0,-1.150657196E0,9.560618591E-1,1.117216736E1,1.127188492E1
3.152998958E0,-1.168470154E0,8.273295593E-1,1.161434784E1,1.170225929E1
3.163068958E0,-1.117875366E0,6.348298645E-1,1.207613754E1,1.214437122E1
3.173137958E0,-1.000369720E0,4.959187317E-1,1.245200592E1,1.250196490E1
3.183207958E0,-8.749305725E-1,4.698728943E-1,1.272788223E1,1.276656846E1
3.193276958E0,-6.453080750E-1,4.496649170E-1,1.291439438E1,1.293832305E1
3.203346958E0,-4.351451111E-1,4.040098572E-1,1.299417847E1,1.300773805E1
3.213415958E0,-4.564009094E-1,3.598516846E-1,1.283475998E1,1.284791262E1
3.223485958E0,-4.215234375E-1,2.603086853E-1,1.234153564E1,1.235147541E1
3.233554958E0,-2.868035889E-1,1.571731567E-1,1.185519699E1,1.185970722E1
3.243624958E0,-2.561174011E-1,3.577560425E-2,1.154668854E1,1.154958407E1
3.253693958E0,-1.380130005E-1,-2.424957275E-2,1.151076324E1,1.151161614E1
3.263763958E0,1.663041687E-1,2.260299683E-2,1.162826889E1,1.162948001E1
3.273832958E0,5.343887329E-1,1.116677856E-1,1.183873123E1,1.185131209E1
