"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.397011890E-1,3.137150002E1,-7.704799652E0,4.861399651E0,3.266753981E1
6.496933760E-1,3.178590012E1,-6.848499775E0,3.087899923E0,3.266160623E1
6.596933760E-1,3.039909935E1,-7.112199783E0,2.231099844E0,3.129962354E1
6.696933760E-1,2.863519859E1,-8.241600037E0,2.108700037E0,2.987214732E1
6.796933760E-1,2.645759964E1,-9.252099991E0,2.351799965E0,2.812715585E1
6.897058760E-1,2.304469872E1,-9.645799637E0,3.155400038E0,2.518047138E1
6.996933760E-1,1.878899956E1,-9.061599731E0,4.142099857E0,2.126725383E1
7.096933760E-1,1.372989941E1,-7.633299828E0,4.881499767E0,1.645011988E1
7.196933760E-1,8.407799721E0,-5.581500053E0,4.936699867E0,1.123455582E1
7.296933760E-1,2.971199989E0,-3.078199863E0,4.068200111E0,5.903693414E0
7.396949390E-1,-1.784299970E0,-7.087999582E-1,2.401700020E0,3.074782390E0
7.496933760E-1,-5.368799686E0,1.307099938E0,2.476999909E-1,5.531173077E0
7.596933760E-1,-7.813199997E0,2.851699829E0,-1.781399965E0,8.505978600E0
7.696933760E-1,-9.404600143E0,3.468899965E0,-3.103999853E0,1.049354973E1
7.796933760E-1,-1.058710003E1,3.175099850E0,-3.682999849E0,1.165042634E1
7.897027510E-1,-1.171459961E1,2.184000015E0,-3.511600018E0,1.242308475E1
7.996933760E-1,-1.278549957E1,1.034699917E0,-3.192199945E0,1.321853788E1
8.096933760E-1,-1.360169983E1,1.624999940E-1,-2.942299843E0,1.391724732E1
8.196933760E-1,-1.415219975E1,-3.831999898E-1,-2.706899881E0,1.441384428E1
8.296933760E-1,-1.423069954E1,-6.234999895E-1,-2.552899837E0,1.447131159E1
8.397058760E-1,-1.364069939E1,-3.955000043E-1,-2.279599905E0,1.383552224E1
8.496933760E-1,-1.245069981E1,7.649999857E-2,-1.882799983E0,1.259248640E1
8.596933760E-1,-1.110169983E1,5.625999570E-1,-1.451399922E0,1.121029971E1
8.696933760E-1,-9.642600060E0,1.064100027E0,-1.156299949E0,9.769804212E0
8.796933760E-1,-8.093500137E0,1.620499969E0,-8.352999687E-1,8.296293791E0
8.897043140E-1,-6.955399990E0,2.112599850E0,-4.253999889E-1,7.281595450E0
8.996933760E-1,-6.474999905E0,2.352099895E0,-3.096999824E-1,6.895934437E0
9.096933760E-1,-6.545899868E0,2.430899858E0,-5.432999730E-1,7.003802829E0
9.196933760E-1,-7.060699940E0,2.320099831E0,-9.617999792E-1,7.494091410E0
9.296933760E-1,-7.705199718E0,2.171900034E0,-1.474299908E0,8.140074488E0
9.397043140E-1,-8.262800217E0,2.003700018E0,-1.968599916E0,8.727202691E0
9.496933760E-1,-8.664299965E0,1.897899985E0,-2.381099939E0,9.183776737E0
9.596933760E-1,-9.095999718E0,1.894599915E0,-2.707999945E0,9.677808812E0
9.696933760E-1,-9.489299774E0,1.934799910E0,-2.875999928E0,1.010255594E1
9.796933760E-1,-9.795599937E0,1.850499988E0,-2.586799860E0,1.029901266E1
9.896965010E-1,-9.769800186E0,1.719499946E0,-1.860199928E0,1.009286974E1
9.996933760E-1,-9.754799843E0,1.463400006E0,-1.122099996E0,9.927576137E0
1.009693376E0,-1.007419968E1,1.032699943E0,-6.139000058E-1,1.014558236E1
1.019693376E0,-1.012930012E1,5.870999694E-1,-2.339999937E-2,1.014632716E1
1.029693376E0,-9.605099678E0,2.797999978E-1,2.352999896E-1,9.612054616E0
1.039693376E0,-8.334699631E0,-2.388999909E-1,2.869999968E-2,8.338172152E0
1.049693376E0,-6.534399986E0,-9.696999788E-1,-4.259999990E-1,6.619681052E0
1.059693376E0,-3.302299976E0,-2.452299833E0,-7.622999549E-1,4.183307403E0
