"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.447453332E-1,-5.082231445E0,2.106569366E0,6.168372803E0,8.265321167E0
6.548153333E-1,-3.998634796E0,2.668201447E0,5.379962311E0,7.214733097E0
6.648843333E-1,-4.595593414E0,2.459235992E0,6.654711456E0,8.452958362E0
6.749543332E-1,-3.444337463E0,2.500699768E0,7.036268005E0,8.223504565E0
6.850233333E-1,-4.198319550E0,2.631527710E0,6.723119202E0,8.351715807E0
6.950923332E-1,-5.100792847E0,2.269730072E0,6.909331970E0,8.883052997E0
7.051623333E-1,-4.332290955E0,7.707472229E-1,1.073986633E1,1.160635710E1
7.152313333E-1,-4.700824585E0,1.570234680E-1,9.350904694E0,1.046717855E1
7.253003332E-1,-7.615862732E0,1.938319244E0,5.414540405E0,9.543358656E0
7.353703333E-1,-6.436165924E0,1.728006592E0,7.529642029E0,1.005513539E1
7.454393333E-1,-5.480253754E0,1.447340240E0,8.812923431E0,1.047833930E1
7.555083333E-1,-5.342240753E0,1.297651520E0,9.123677216E0,1.065199144E1
7.655783333E-1,-5.812862091E0,1.049467621E0,9.418114929E0,1.111717756E1
7.756466250E-1,-6.619384918E0,7.966433716E-1,9.571845245E0,1.166495258E1
7.857166249E-1,-6.221212921E0,5.620811462E-1,9.399553528E0,1.128587754E1
7.957856250E-1,-6.420747986E0,4.453239441E-1,9.210496674E0,1.123643925E1
8.058546250E-1,-6.548731842E0,-1.218466187E-1,8.498128052E0,1.072934834E1
8.159246249E-1,-5.925577698E0,-1.017883301E0,6.763535156E0,9.049528456E0
8.259936250E-1,-5.285957794E0,-6.325845337E-1,6.399941254E0,8.324707865E0
8.360626249E-1,-4.242777100E0,-2.941383362E-1,7.607480164E0,8.715585426E0
8.461326249E-1,-4.556973724E0,-7.499404907E-2,8.921597443E0,1.001830997E1
8.562016250E-1,-4.725223846E0,1.324745178E-1,9.067094879E0,1.022533615E1
8.662706249E-1,-4.771028595E0,3.532653809E-1,9.848020935E0,1.094856277E1
8.763406250E-1,-5.171745300E0,9.693841553E-1,9.186396790E0,1.058662085E1
8.864096249E-1,-5.992638245E0,1.201251984E0,8.616831207E0,1.056430308E1
8.964796249E-1,-6.206094360E0,1.248104553E0,8.771759033E0,1.081744557E1
9.065486250E-1,-5.679040375E0,1.747915192E0,9.077273712E0,1.084912923E1
9.166176249E-1,-5.873635712E0,2.187850342E0,9.338480530E0,1.124693310E1
9.266876250E-1,-6.535409546E0,1.973196716E0,7.908653870E0,1.044757815E1
9.367566250E-1,-7.334447937E0,6.056405640E-1,4.965773621E0,8.878053541E0
9.468256249E-1,-6.263275452E0,3.248245239E-1,4.909640350E0,7.964841412E0
9.568956250E-1,-4.404889984E0,6.089337158E-1,6.537056122E0,7.906134250E0
9.669646249E-1,-3.822002106E0,9.749226379E-1,8.046517181E0,8.961284115E0
9.770336249E-1,-4.513414307E0,1.223555603E0,7.978857880E0,9.248252272E0
9.871036250E-1,-5.702391815E0,1.633103943E0,8.424780579E0,1.030345712E1
9.971726249E-1,-5.618117065E0,1.975142670E0,8.265811157E0,1.018764261E1
1.007242625E0,-5.518125000E0,1.862876129E0,8.206235046E0,1.006291730E1
1.017311625E0,-5.701942749E0,1.592089233E0,7.779921570E0,9.776199613E0
1.027380625E0,-5.480553131E0,1.845661926E0,7.540868683E0,9.503032730E0
1.037450625E0,-5.687123566E0,2.239043884E0,7.680378571E0,9.815544150E0
1.047519625E0,-5.826633453E0,2.598296814E0,7.986342316E0,1.022166656E1
1.057588625E0,-5.996081085E0,2.740950165E0,8.030949554E0,1.039047386E1
1.067658625E0,-5.779780884E0,3.059338074E0,8.145760803E0,1.044599615E1
1.077727625E0,-4.094285889E0,2.492915955E0,8.915609894E0,1.012254448E1
1.087796625E0,-2.450404358E0,8.318202209E-1,8.586743774E0,8.968197982E0
1.097866625E0,-6.301296387E0,2.138602753E0,7.853867798E0,1.029384269E1
1.107935625E0,-7.530091095E0,2.795586548E0,8.689729614E0,1.183338400E1
1.118005625E0,-7.835456085E0,2.849025421E0,8.955277405E0,1.223553478E1
1.128074625E0,-4.913681946E0,3.239563293E0,9.595346375E0,1.125654088E1
1.138143625E0,-3.636388092E0,3.798351288E0,9.096882935E0,1.050733410E1
1.148213625E0,-4.611460419E0,4.105213165E0,7.667205963E0,9.844002723E0
1.158282625E0,-6.570137329E0,3.831582184E0,5.642815704E0,9.470432705E0
1.168351625E0,-5.947282562E0,4.290228424E0,5.579796753E0,9.214681851E0
1.178421625E0,-5.826783142E0,4.888085175E0,7.478598175E0,1.066649938E1
1.188490625E0,-5.090614014E0,4.043691101E0,9.152267761E0,1.122629921E1
1.198559625E0,-6.736740875E0,2.877017212E0,8.915759583E0,1.153913665E1
1.208629625E0,-8.390501862E0,2.312241669E0,7.323221283E0,1.137438143E1
1.218698625E0,-7.311695251E0,1.784738617E0,6.250102844E0,9.783146986E0
1.228768625E0,-4.145180054E0,6.541397095E-2,7.418872375E0,8.498615416E0
1.238837625E0,-3.822451172E0,-6.707551575E-1,7.233108673E0,8.208465540E0
1.248906625E0,-5.579796753E0,4.617897034E-1,6.514602814E0,8.589961080E0
1.258976625E0,-8.309220886E0,2.775677948E0,4.729564819E0,9.955718115E0
1.269045625E0,-9.198371887E0,4.196523285E0,4.371359711E0,1.101497339E1
1.279114625E0,-9.580826569E0,4.877307587E0,4.059707794E0,1.149180553E1
1.289184625E0,-7.137607269E0,4.406087494E0,4.653073883E0,9.592191673E0
1.299253625E0,-5.475912781E0,3.908971252E0,4.383783875E0,8.030145584E0
1.309322625E0,-4.911137238E0,3.450325012E0,3.841611328E0,7.126148276E0
1.319392625E0,-5.690416718E0,2.690505066E0,4.202810211E0,7.568571437E0
1.329461625E0,-6.243516541E0,2.495011597E0,4.431833954E0,8.052809066E0
1.339531625E0,-6.639892273E0,2.526895294E0,4.387825470E0,8.350232427E0
1.349600625E0,-8.321645050E0,2.240091705E0,5.169799347E0,1.004960758E1
1.359669625E0,-7.887996826E0,2.329006805E0,6.055657196E0,1.021350825E1
1.369739625E0,-6.784790955E0,2.499651947E0,6.970255280E0,1.004321198E1
1.379808625E0,-9.108708344E0,3.783232727E0,6.795418854E0,1.197744276E1
1.389877625E0,-9.454489288E0,4.973258057E0,7.116950226E0,1.283634075E1
1.399947625E0,-8.857830048E0,5.584736481E0,7.367678833E0,1.280363722E1
1.410016625E0,-7.231162720E0,5.144352264E0,7.141050110E0,1.139072742E1
1.420085625E0,-5.517975311E0,3.978277130E0,7.072193298E0,9.812780366E0
1.430155625E0,-5.460794220E0,3.708088989E0,6.975045319E0,9.603200230E0
1.440224625E0,-5.406457214E0,4.019441528E0,6.754553833E0,9.539899753E0
1.450294625E0,-5.911656647E0,4.475243683E0,6.471342773E0,9.841431177E0
1.460363625E0,-6.121220856E0,4.793481903E0,6.074517975E0,9.866437156E0
1.470432625E0,-6.020330658E0,4.983287201E0,5.895340576E0,9.789411273E0
1.480502625E0,-5.866750031E0,4.952451324E0,5.551804962E0,9.474601225E0
1.490571625E0,-5.585933990E0,4.565955048E0,4.821024628E0,8.677147141E0
1.500640625E0,-5.790708160E0,4.314328308E0,4.537514191E0,8.528467903E0
1.510710625E0,-6.083349609E0,4.305646362E0,4.905449066E0,8.922396741E0
1.520779625E0,-7.440577240E0,3.547323303E0,8.256680145E0,1.166698158E1
1.530848625E0,-8.563542023E0,2.620151367E0,9.914333038E0,1.336014389E1
1.540918625E0,-8.465495911E0,2.370919647E0,9.043893127E0,1.261260813E1
1.550987625E0,-8.114924927E0,2.302511902E0,8.610693970E0,1.205394617E1
1.561056625E0,-6.859036560E0,2.036215668E0,7.403005371E0,1.029548665E1
1.571126625E0,-5.150938568E0,1.752106476E0,7.369624786E0,9.160426558E0
1.581195625E0,-4.229005737E0,1.811981964E0,7.123835907E0,8.480377715E0
1.591265625E0,-5.021457825E0,2.341131592E0,6.456224213E0,8.507571152E0
1.601334625E0,-5.358407135E0,2.391576691E0,6.183940430E0,8.524862775E0
1.611403625E0,-5.443879395E0,2.235151978E0,6.177204437E0,8.531681070E0
1.621473625E0,-6.043233032E0,2.105970612E0,7.151378632E0,9.596769979E0
1.631542625E0,-6.920708313E0,2.250569916E0,8.091723175E0,1.088288806E1
1.641611625E0,-7.421267395E0,2.840792542E0,6.796167297E0,1.045625181E1
1.651681625E0,-7.557035065E0,4.106111298E0,6.104455719E0,1.054672028E1
1.661750625E0,-7.883057098E0,4.630321198E0,4.931943970E0,1.038780703E1
1.671819625E0,-7.372768250E0,4.606071625E0,4.064497833E0,9.596548865E0
1.681889625E0,-6.563251648E0,4.322112122E0,3.511098633E0,8.607249212E0
1.691958625E0,-5.417085114E0,4.272565155E0,4.055815887E0,8.003078573E0
1.702028625E0,-4.974904633E0,4.037404175E0,3.930077362E0,7.516369911E0
1.712097625E0,-5.214406586E0,4.026177521E0,3.206033020E0,7.326581003E0
1.722166625E0,-3.998036041E0,3.872896271E0,4.741390228E0,7.311935380E0
1.732236625E0,-5.175637207E0,4.611011353E0,6.252797241E0,9.335208596E0
1.742305625E0,-6.789730682E0,5.291496277E0,8.136031036E0,1.184463493E1
1.752374625E0,-7.098538513E0,5.099146271E0,1.034723282E1,1.354458448E1
1.762444625E0,-7.497608643E0,4.371210022E0,1.035142410E1,1.350827870E1
1.772513625E0,-7.102131042E0,4.161047058E0,9.118138733E0,1.228393389E1
1.782582625E0,-6.950496368E0,3.962260437E0,7.817194061E0,1.118559031E1
1.792652625E0,-7.184609528E0,3.605552216E0,8.498277740E0,1.169783507E1
1.802721625E0,-7.161557465E0,3.994892578E0,8.878636780E0,1.208624272E1
1.812791625E0,-7.112309875E0,4.084705811E0,8.112529907E0,1.153615685E1
1.822860625E0,-6.379284210E0,3.947441254E0,6.725514221E0,1.007522213E1
1.832929625E0,-6.402935028E0,3.836970978E0,5.016967163E0,8.993880296E0
1.842999625E0,-5.230423279E0,3.245999908E0,4.105961609E0,7.399511052E0
1.853068625E0,-6.001918945E0,3.027304688E0,4.694537659E0,8.199163892E0
1.863137625E0,-8.311915283E0,3.633244629E0,5.225633240E0,1.046879386E1
1.873207625E0,-6.251150665E0,3.799698486E0,5.830675049E0,9.354750919E0
1.883276625E0,-5.995182953E0,3.630999298E0,7.477250977E0,1.024869049E1
1.893345625E0,-7.808212738E0,4.310286713E0,8.395142212E0,1.224847625E1
1.903415625E0,-6.224955139E0,4.229604492E0,7.594606934E0,1.069194440E1
1.913484625E0,-6.829697571E0,4.132905579E0,6.278992767E0,1.015634913E1
1.923553625E0,-7.371121674E0,3.961212616E0,4.649930420E0,9.573217486E0
1.933623625E0,-6.054609375E0,3.479664001E0,4.215084686E0,8.156794417E0
1.943692625E0,-6.418203278E0,3.905378723E0,4.840184784E0,8.937153072E0
1.953762625E0,-7.075785828E0,4.316723328E0,4.501588898E0,9.432133797E0
1.963831625E0,-7.429949341E0,4.754862213E0,3.448079681E0,9.471120069E0
1.973900625E0,-7.449558563E0,5.034929810E0,3.016078033E0,9.483837181E0
1.983970625E0,-7.518415375E0,5.366789703E0,3.272794189E0,9.800009351E0
1.994039625E0,-7.121590576E0,5.803880768E0,3.790866852E0,9.938448359E0
2.004108625E0,-5.319488068E0,4.988077240E0,2.814297638E0,7.816529860E0
2.014178625E0,-4.402195587E0,3.640729065E0,9.794132996E-1,5.795988658E0
2.024247625E0,-4.823719025E0,3.001109161E0,1.954934692E-1,5.684464717E0
2.034316625E0,-5.071902924E0,2.533930664E0,2.802172852E-1,5.676576927E0
2.044386625E0,-5.326822815E0,2.326761475E0,1.196611633E0,5.934706367E0
2.054455625E0,-5.821544037E0,2.204166412E0,2.989433441E0,6.905464274E0
2.064525625E0,-7.245832214E0,2.315085754E0,6.648723907E0,1.010283307E1
2.074594625E0,-1.051443512E1,2.133962402E0,2.205648331E1,2.452744580E1
2.084663625E0,-1.089644073E1,2.870430908E0,1.093146790E1,1.569932434E1
2.094733625E0,-8.903485107E0,2.727029114E0,5.215155029E0,1.067270241E1
2.104802625E0,-6.279741211E0,1.943708038E0,6.986122284E0,9.592656315E0
2.114871625E0,-4.870721283E0,2.766397247E0,8.845405884E0,1.046986556E1
2.124941625E0,-5.024601288E0,4.090094604E0,8.515641632E0,1.070007684E1
2.135010625E0,-5.410947876E0,4.795128479E0,6.876400452E0,9.977800219E0
2.145079625E0,-5.991590424E0,5.401517487E0,6.212830353E0,1.018208269E1
2.155149625E0,-5.941145325E0,4.856949921E0,6.174959106E0,9.849735543E0
2.165218625E0,-6.926246796E0,3.509601746E0,4.913232880E0,9.188582938E0
2.175287625E0,-7.974965973E0,2.177821198E0,4.966522064E0,9.644134427E0
2.185357625E0,-8.011040955E0,1.800755310E0,5.660179596E0,9.972819557E0
2.195426625E0,-8.318950653E0,2.431543579E0,5.785768433E0,1.042077063E1
2.205496625E0,-9.051078186E0,3.253634033E0,5.225633240E0,1.094602181E1
2.215565625E0,-9.702224121E0,3.560795288E0,4.340972900E0,1.120965930E1
2.225634625E0,-9.580826569E0,3.319497070E0,4.220024414E0,1.098270935E1
2.235704625E0,-8.964857483E0,2.897823944E0,5.011428680E0,1.067147931E1
2.245773625E0,-8.914262695E0,2.320624237E0,4.977149963E0,1.047002378E1
2.255842625E0,-8.571325836E0,1.998045044E0,4.402045898E0,9.840620848E0
2.265912625E0,-6.708749084E0,2.163750458E0,3.616030426E0,7.922424273E0
2.275981625E0,-7.620203705E0,2.157613220E0,3.983815613E0,8.865302372E0
2.286050625E0,-8.695717163E0,2.516417084E0,3.114872589E0,9.573415439E0
2.296120625E0,-9.236093445E0,2.710263977E0,2.510429535E0,9.947522777E0
2.306189625E0,-9.531878357E0,2.925965424E0,2.273621979E0,1.022679498E1
2.316259625E0,-9.723928986E0,3.230432281E0,2.312091980E0,1.050410667E1
2.326328625E0,-9.749974823E0,3.368594971E0,2.323767700E0,1.057399345E1
2.336397625E0,-9.961934052E0,3.438499603E0,2.360142059E0,1.079970741E1
2.346467625E0,-9.733059998E0,3.461551666E0,2.748434601E0,1.068965339E1
2.356536625E0,-9.379046173E0,3.359314270E0,2.558030548E0,1.028567060E1
2.366605625E0,-9.191186829E0,3.066672821E0,1.876348114E0,9.869299861E0
2.376675625E0,-9.477241974E0,2.196831665E0,1.415905609E0,9.831020979E0
2.386744625E0,-1.070977890E1,1.277443542E0,2.057621155E0,1.098021088E1
2.396813625E0,-1.033495834E1,1.151555328E0,1.675166473E0,1.053297804E1
2.406883625E0,-1.001327728E1,1.436263275E0,9.572593689E-1,1.016095072E1
2.416952625E0,-9.955347748E0,1.991309052E0,9.686357117E-1,1.019865264E1
2.427021625E0,-1.052176987E1,2.521356812E0,1.128503265E0,1.087834550E1
2.437091625E0,-1.074480606E1,3.021915894E0,1.123713226E0,1.121809094E1
2.447160625E0,-1.115390533E1,3.131338348E0,8.701405334E-1,1.161774628E1
2.457230625E0,-1.110166397E1,3.398233337E0,4.971162415E-1,1.162075976E1
2.467299625E0,-5.802234192E0,4.068240051E0,-6.297404480E-1,7.114286455E0
2.477368625E0,-4.922513580E0,2.967129822E0,-7.342231750E-1,5.794314713E0
2.487438625E0,-7.640261993E0,3.349434814E0,-1.490899658E-1,8.343533108E0
2.497507625E0,-9.132658539E0,5.542823639E0,3.192860413E-1,1.068785710E1
2.507576625E0,-1.102173019E1,5.751489716E0,7.397616577E-1,1.245413256E1
2.517646625E0,-1.139520355E1,5.216053162E0,1.101409607E0,1.258057939E1
2.527715625E0,-1.031684601E1,4.011208649E0,1.019230499E0,1.111602164E1
2.537784625E0,-8.236771545E0,2.161505127E0,2.875520325E-1,8.520516186E0
2.547854625E0,-5.919141083E0,1.786235504E0,1.438508606E-1,6.184461295E0
2.557923625E0,-6.065985718E0,1.427132263E0,2.944377136E-1,6.238556146E0
2.567992625E0,-6.695726166E0,9.310638428E-1,2.481838989E-1,6.764704281E0
2.578062625E0,-6.243366852E0,1.633103943E-1,2.743794250E-1,6.251526534E0
2.588131625E0,-6.529871063E0,1.910028076E-1,8.211923218E-1,6.584075866E0
2.598201625E0,-6.252647552E0,7.306306458E-1,1.934427338E0,6.585699027E0
2.608270625E0,-6.099665680E0,2.110610962E-1,4.194128265E0,7.405483110E0
2.618339625E0,-5.960604858E0,-2.703378296E-1,5.671256561E0,8.231952612E0
2.628409625E0,-4.979844360E0,-1.395098877E-1,7.935747528E0,9.369866685E0
2.638478625E0,-5.096152496E0,4.650828552E-1,1.056473053E1,1.173885018E1
2.648547625E0,-7.893984375E0,-3.188369751E-2,1.206521027E1,1.441822821E1
2.658617625E0,-1.156375305E1,-7.325765991E-1,1.223810074E1,1.685313510E1
2.668686625E0,-1.149624344E1,-4.155508575E0,1.130015121E1,1.664708029E1
2.678755625E0,7.873626709E-2,-1.189606201E1,9.301208038E0,1.510082653E1
2.688825625E0,-1.478026428E0,8.016280060E0,6.009553070E0,1.012719291E1
2.698894625E0,-1.234333191E1,5.342091064E0,3.310815125E0,1.385125541E1
2.708964625E0,-1.699700455E1,8.975335693E-1,1.947749634E0,1.713176753E1
2.719033625E0,-1.942435684E1,2.519560547E0,-5.316943359E-1,1.959429823E1
2.729102625E0,-2.018253021E1,3.544329529E0,-1.702559509E0,2.056199179E1
2.739172625E0,-1.832145035E1,2.248324585E0,-3.783831482E0,1.884271443E1
2.749241625E0,-1.630155075E1,7.716453552E-1,-5.405110016E0,1.719160283E1
2.759310625E0,-1.056203613E1,-6.361770630E-2,-2.206561432E0,1.079025337E1
2.769381208E0,-4.609514465E0,-2.032772827E-1,3.946692810E0,6.071682584E0
2.779450208E0,-7.375612335E0,-2.671943665E-1,4.955594788E0,8.889823949E0
2.789519208E0,-1.028196854E1,4.331991577E-1,8.599167938E0,1.341089959E1
2.799589208E0,-1.361194382E1,3.073708191E0,9.656569061E0,1.697003307E1
2.809658208E0,-1.360161530E1,4.640050964E0,9.231902161E0,1.708104297E1
2.819727208E0,-1.057745407E1,4.959486694E0,6.484216003E0,1.336129111E1
2.829797208E0,-8.388855286E0,4.718487854E0,7.177574158E-1,9.651538548E0
2.839866208E0,-7.298522644E0,4.009113007E0,-5.526208191E0,9.994018054E0
2.849936208E0,-6.063141632E0,9.330097961E-1,-7.363337860E0,9.583889512E0
2.860005208E0,-6.458768921E0,-3.188968506E0,-4.736300812E0,8.620774993E0
2.870074208E0,-8.691525879E0,-4.564458160E0,-1.544787598E0,9.937971077E0
2.880144208E0,-8.791667633E0,-3.385509796E0,7.458988953E-1,9.450474142E0
2.890213208E0,-7.456743622E0,-2.471360779E0,2.617307281E0,8.280153800E0
2.900282208E0,-6.642287292E0,-1.739532623E0,3.900738373E0,7.896943338E0
2.910352208E0,-7.563321991E0,-1.024170227E0,4.890779572E0,9.064904247E0
2.920421208E0,-8.738528137E0,-1.646875305E0,5.388045502E0,1.039736056E1
2.930490208E0,-1.084315155E1,-2.767295380E0,5.915997620E0,1.265823396E1
2.940560208E0,-1.370609802E1,-2.984793091E0,6.940616913E0,1.565050402E1
2.950629208E0,-1.499821106E1,-2.162702637E0,5.786367188E0,1.622053214E1
2.960698208E0,-1.522019943E1,4.275109863E-1,2.189047852E0,1.538275550E1
2.970768208E0,-1.239332794E1,3.986360321E0,2.170486450E-2,1.301868339E1
2.980837208E0,-8.866212616E0,4.846322021E0,1.646575928E-1,1.010562593E1
2.990906208E0,-6.968159637E0,2.817141724E0,9.366023254E-1,7.574216800E0
3.000976208E0,-6.558311920E0,1.269060974E0,1.787433014E0,6.914975617E0
3.011045208E0,-7.527995453E0,1.376687164E0,3.607049103E0,8.460306514E0
3.021115208E0,-8.512348480E0,7.557783508E-1,5.548811188E0,1.018923860E1
3.031184208E0,-8.566086731E0,9.370513916E-2,6.950496368E0,1.103159201E1
3.041253208E0,-9.259295197E0,1.763033752E0,7.497758331E0,1.204405312E1
3.051323208E0,-1.059362045E1,4.714446259E0,6.032904510E0,1.307083527E1
3.061392208E0,-1.088760910E1,5.161865845E0,4.496499481E0,1.286092526E1
3.071461208E0,-1.017389328E1,3.207679596E0,2.425705719E0,1.093989767E1
3.081531208E0,-9.054970093E0,-1.760339355E-1,-1.091829529E0,9.122256467E0
3.091600208E0,-8.505612488E0,-1.292412415E0,-1.547931061E0,8.741388003E0
3.101669208E0,-9.481283569E0,-1.724713440E0,1.453028412E0,9.745802488E0
3.111739208E0,-1.081905167E1,-1.747466125E0,2.879412231E0,1.133121933E1
3.121808208E0,-1.273342072E1,-2.602338409E0,3.866609344E0,1.355960310E1
3.131877208E0,-1.432625839E1,-2.988385620E0,6.366111603E0,1.595930779E1
3.141947208E0,-1.485406082E1,-2.381697235E0,1.143442200E1,1.889607396E1
3.152016208E0,-1.335103638E1,-2.884950714E0,1.453492447E1,1.994585527E1
3.162086208E0,-1.174068512E1,-4.925956421E0,1.774499908E1,2.184018604E1
3.172155208E0,-1.059092606E1,-6.337970123E0,2.309981369E1,2.619043666E1
3.182224208E0,-5.073100433E0,-4.600084076E0,1.788660461E1,1.915274774E1
3.192294208E0,-2.740052032E0,-1.554217987E0,1.444511124E1,1.478461083E1
3.202363208E0,-1.674867096E0,-8.896000671E-1,7.432643738E0,7.670773168E0
3.212432208E0,-2.092798004E0,-1.116677856E-1,2.403851166E0,3.189165033E0
3.222502208E0,-2.291434937E0,1.306932220E0,-3.248544617E0,4.184708834E0
3.232571208E0,1.236428833E0,2.827470245E0,-9.943522339E0,1.041138707E1
3.242640208E0,3.240461426E0,4.430486755E0,-1.209799210E1,1.328499966E1
3.252710208E0,2.675386505E0,5.272186432E0,-1.036923706E1,1.193627747E1
3.262779208E0,2.905607758E0,5.522915039E0,-1.028750702E1,1.203237082E1
3.272848208E0,2.657872925E0,5.325475616E0,-1.021146515E1,1.181943313E1
3.282918208E0,2.812201996E0,4.450095978E0,-7.754474487E0,9.372497471E0
3.292987208E0,2.995420990E0,3.276686096E0,-5.222340088E0,6.854345678E0
3.303056208E0,1.973346405E0,2.298619995E0,-4.870571594E0,5.735871126E0
3.313126208E0,9.039701843E-1,1.113085327E0,-3.932173004E0,4.185463603E0
3.323195208E0,-6.116281128E-1,4.891827393E-1,-2.514770508E0,2.633905733E0
