"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.346004583E-1,7.542814636E-1,1.479373627E0,-1.054048096E1,1.067048385E1
2.446694584E-1,5.602848816E-1,1.385967865E0,-1.070738388E1,1.081123932E1
2.547384583E-1,4.764591980E-1,1.266665955E0,-1.069226532E1,1.077756901E1
2.648074584E-1,7.271878052E-1,1.208437042E0,-1.080408279E1,1.089574813E1
2.748764583E-1,9.376501465E-1,1.290167084E0,-1.101274887E1,1.112763931E1
2.849454583E-1,9.526190186E-1,1.224603424E0,-1.101409607E1,1.112283457E1
2.950144584E-1,1.077908478E0,1.139879608E0,-1.076755875E1,1.088124688E1
3.050834583E-1,9.678872681E-1,8.415499878E-1,-1.041638901E1,1.049505465E1
3.151524584E-1,1.010548553E0,7.231462097E-1,-1.022837997E1,1.030358703E1
3.252214583E-1,7.071295166E-1,1.053509216E0,-1.044363235E1,1.052042635E1
3.352904583E-1,4.490661621E-2,2.205513611E0,-1.078252762E1,1.100587156E1
3.453594584E-1,3.848497009E-1,2.638563080E0,-1.138008499E1,1.168830436E1
3.554284583E-1,4.233197021E-1,2.861748962E0,-1.125629242E1,1.162208784E1
3.654974584E-1,5.713618469E-1,2.586172028E0,-1.096380066E1,1.127916952E1
3.755654583E-1,6.855743408E-1,2.178270264E0,-1.073043594E1,1.097073968E1
3.856344584E-1,2.745291138E-1,1.300645294E0,-1.076336746E1,1.084514285E1
3.957034583E-1,-2.032772827E-1,1.403930511E0,-1.043165726E1,1.052766905E1
4.057724583E-1,-3.409909058E-1,7.538323975E-1,-9.892478485E0,9.927017108E0
4.158414584E-1,-3.737727356E-1,3.092568970E-1,-9.160800018E0,9.173636294E0
4.259104583E-1,-1.347198486E-1,-1.434017944E-1,-8.634644165E0,8.636885629E0
4.359794584E-1,6.506968689E-1,-1.638043671E0,-8.211025085E0,8.398066827E0
4.460484583E-1,9.053173828E-1,-1.493144989E0,-7.520211639E0,7.720276201E0
4.561174583E-1,9.800120544E-1,-1.854792938E0,-7.799381104E0,8.076572668E0
4.661864584E-1,6.283932495E-1,-1.904040527E0,-8.390202484E0,8.626456174E0
4.762554583E-1,3.341052246E-1,-1.230890350E0,-8.922645264E0,9.013340993E0
4.863244584E-1,-1.155596924E-1,-7.412585449E-1,-9.562115479E0,9.591499919E0
4.963934583E-1,-1.392105103E-1,-2.887495422E-1,-9.588909760E0,9.594266321E0
5.064624583E-1,9.265731812E-2,2.004331970E-1,-9.663005676E0,9.665528312E0
5.165314584E-1,3.141966248E-1,5.932164001E-1,-1.016865417E1,1.019078765E1
5.266004583E-1,4.156855774E-1,4.827461243E-1,-1.029783554E1,1.031752175E1
5.366700001E-1,4.303550720E-1,1.675016785E-1,-9.709409180E0,9.720385225E0
5.467390000E-1,-1.124162292E-1,-2.595602417E-1,-9.020391998E0,9.024825801E0
5.568080000E-1,-7.020401001E-1,-7.382647705E-1,-8.302035828E0,8.364310734E0
5.668770000E-1,-1.312321014E0,-9.485774231E-1,-7.854616241E0,8.019786897E0
5.769460000E-1,-1.556613007E0,-6.706054688E-1,-7.762857056E0,7.945735046E0
5.870150001E-1,-1.484163666E0,1.556762695E-1,-8.099806366E0,8.236130163E0
5.970840000E-1,-5.321434021E-1,3.218307495E-1,-8.917256470E0,8.938915738E0
6.071530000E-1,3.611988831E-1,3.254232788E-1,-9.326804810E0,9.339467485E0
6.172220000E-1,9.855505371E-1,1.303788757E-1,-9.688303070E0,9.739174754E0
6.272910000E-1,1.587897949E0,1.589694214E-1,-1.013287857E1,1.025777360E1
6.373600001E-1,1.606758728E0,5.513035583E-1,-1.088072342E1,1.101252702E1
6.474290000E-1,9.666897583E-1,8.867559814E-1,-1.122515717E1,1.130154762E1
6.574980000E-1,4.073030090E-1,1.030756531E0,-1.084300186E1,1.089949743E1
6.675670000E-1,2.477348328E-1,1.095122681E0,-1.042327469E1,1.048357389E1
6.776360000E-1,3.821553040E-1,8.924441528E-1,-1.020712418E1,1.025318893E1
6.877050000E-1,7.994874573E-1,1.348994751E0,-1.004875351E1,1.017036942E1
6.977740000E-1,1.120270386E0,1.546583862E0,-9.323212280E0,9.516785939E0
7.078430000E-1,9.755213928E-1,1.015488281E0,-9.148824921E0,9.256557452E0
7.179120000E-1,1.092128906E0,8.812174988E-1,-8.995992737E0,9.104788583E0
7.279810000E-1,7.358697510E-1,8.936416626E-1,-8.866961060E0,8.942208796E0
7.380500000E-1,4.465214539E-1,6.990463257E-1,-8.872948608E0,8.911636448E0
7.481180000E-1,2.335144043E-1,6.536906433E-1,-8.698261871E0,8.725915426E0
7.581870001E-1,1.423539734E-1,6.292913818E-1,-8.697064362E0,8.720963296E0
7.682560000E-1,3.237767029E-1,8.750802612E-1,-9.105115814E0,9.152799070E0
7.783250000E-1,4.113446045E-1,1.297352142E0,-9.393266602E0,9.491353139E0
7.883940000E-1,3.041674805E-1,1.877845001E0,-9.709109802E0,9.893716837E0
7.984630000E-1,3.990701294E-1,2.293530579E0,-1.034259247E1,1.060135644E1
8.085320001E-1,1.547182617E0,9.358538818E-1,-1.010788055E1,1.026834192E1
8.186010000E-1,1.816023560E0,3.210823059E-1,-9.121132507E0,9.305702211E0
8.286700000E-1,2.061962128E0,1.184037781E-1,-8.826395416E0,9.064820093E0
8.387390000E-1,2.616858215E0,-4.028123474E-1,-9.029672699E0,9.409845576E0
8.488080000E-1,2.655028839E0,-4.478686523E-1,-9.570797424E0,9.942330099E0
8.588770000E-1,2.318977661E0,1.422042847E-2,-1.051907547E1,1.077166693E1
8.689460000E-1,1.823957062E0,1.190025330E-1,-1.156480087E1,1.170835600E1
8.790150000E-1,1.562151489E0,2.094145203E-1,-1.219978043E1,1.230117125E1
8.890840000E-1,1.274898834E0,4.569996643E-1,-1.236862930E1,1.244255627E1
8.991530000E-1,1.185684357E0,2.573149109E-1,-1.221235428E1,1.227247552E1
9.092220000E-1,1.214125214E0,1.204994202E-1,-1.169742508E1,1.176088320E1
9.192910000E-1,1.178050232E0,1.311273193E-1,-1.082309326E1,1.088780715E1
9.293600000E-1,1.297501831E0,-2.028282166E-1,-1.016700760E1,1.025147276E1
9.394290000E-1,1.065783691E0,-4.367916870E-1,-9.681118011E0,9.749396279E0
9.494980000E-1,5.792953491E-1,-7.634124756E-1,-9.052874451E0,9.103456351E0
9.595670000E-1,6.894662476E-1,-8.280780029E-1,-8.611592102E0,8.678743885E0
9.696360000E-1,8.921447754E-1,-8.858578491E-1,-8.575217743E0,8.666892509E0
9.797050001E-1,1.331331482E0,-9.515711975E-1,-8.721912689E0,8.874102333E0
9.897740000E-1,1.990261230E0,-8.978329468E-1,-8.912765808E0,9.176308523E0
9.998430000E-1,2.446512451E0,-8.168513489E-1,-9.350755005E0,9.699963323E0
1.009912000E0,2.478246460E0,-7.653584290E-1,-9.705666962E0,1.004626549E1
1.019981000E0,1.964664459E0,-4.421804810E-1,-9.772278442E0,9.977617750E0
1.030050000E0,1.301094360E0,-2.918930054E-1,-9.842183075E0,9.932100268E0
1.040119000E0,9.840536499E-1,-2.525248718E-1,-9.674531708E0,9.727728109E0
1.050188000E0,8.322692871E-1,-2.097138977E-1,-9.588161316E0,9.626499338E0
1.060257000E0,9.788145447E-1,-1.694476318E-1,-9.636211395E0,9.687278280E0
1.070326000E0,1.401685181E0,-1.592687988E-1,-9.665550385E0,9.767955371E0
1.080395000E0,1.622326355E0,-1.538800049E-1,-9.864636383E0,9.998333503E0
1.090464000E0,1.426234131E0,-2.522254944E-1,-1.010294083E1,1.020623216E1
1.100533000E0,1.397044830E0,-3.367996216E-1,-1.000953506E1,1.011216893E1
1.110602000E0,1.567091217E0,-8.891510010E-2,-9.823322296E0,9.947931529E0
1.120670000E0,1.513053589E0,6.780899048E-2,-1.006970993E1,1.018297537E1
1.130739000E0,1.439855804E0,2.568658447E-1,-1.033989807E1,1.044282801E1
1.140808000E0,1.246308289E0,4.444258118E-1,-1.042072998E1,1.050439965E1
1.150877000E0,1.031954041E0,1.561253357E-1,-1.004471191E1,1.009878912E1
1.160946000E0,8.970845032E-1,5.089416504E-3,-9.234895935E0,9.278366744E0
1.171015000E0,9.336085510E-1,-1.154100037E-1,-8.734785919E0,8.785296207E0
1.181084000E0,1.150058441E0,-7.080276489E-2,-8.997489624E0,9.070968360E0
1.191153000E0,1.173709259E0,-4.535568237E-2,-9.332792358E0,9.406416096E0
1.201222000E0,9.451345825E-1,-1.336720276E-1,-9.403894501E0,9.452215580E0
1.211291000E0,7.375163269E-1,-1.643582153E-1,-9.206754456E0,9.237709216E0
1.221360000E0,6.819818115E-1,-2.324665833E-1,-1.009994705E1,1.012561457E1
1.231429000E0,6.795867920E-1,-7.005432129E-2,-1.109163483E1,1.111265535E1
1.241498000E0,7.276368713E-1,-5.403762817E-2,-9.944420471E0,9.971152089E0
1.251567000E0,8.541238403E-1,7.050338745E-2,-9.250014496E0,9.289632201E0
1.261636000E0,1.024319916E0,3.086581421E-1,-9.126371613E0,9.188860645E0
1.271705000E0,2.042203217E0,4.480183411E-1,-8.529412994E0,8.781924643E0
1.281774000E0,2.493963776E0,5.096900940E-1,-8.942703552E0,9.297934509E0
1.291843000E0,1.730700989E0,2.905458069E-1,-9.885293427E0,1.003985901E1
1.301912000E0,9.886940002E-1,2.409988403E-2,-1.028960266E1,1.033702179E1
1.311981000E0,6.174659729E-1,5.059478760E-2,-1.026505371E1,1.028373238E1
1.322050000E0,4.546046448E-1,-3.727249146E-2,-1.018032990E1,1.019054323E1
1.332119000E0,6.487509155E-1,-3.682342529E-2,-1.009201355E1,1.011291111E1
1.342188000E0,6.605763245E-1,5.942642212E-2,-1.035860916E1,1.037982063E1
1.352257000E0,5.522016907E-1,1.306782532E-1,-1.052626053E1,1.054154468E1
1.362326000E0,5.373825073E-1,1.682501221E-1,-1.008333160E1,1.009904274E1
1.372395000E0,5.611830139E-1,1.437011719E-1,-9.717941437E0,9.735191943E0
1.382464000E0,5.295986938E-1,1.465452576E-1,-9.655970306E0,9.671593087E0
1.392533000E0,5.002597046E-1,1.091230774E-1,-9.518256683E0,9.532018564E0
1.402602000E0,4.421804810E-1,4.326004028E-2,-9.350006561E0,9.360556485E0
1.412671000E0,3.372486877E-1,-9.430389404E-3,-9.163494415E0,9.169703131E0
1.422740000E0,3.676354980E-1,-3.532653809E-2,-8.993148651E0,9.000729220E0
1.432809000E0,4.629872131E-1,-4.730163574E-2,-8.919801178E0,8.931934150E0
1.442878000E0,6.110293579E-1,-7.394622803E-2,-8.950637054E0,8.971773994E0
1.452947000E0,7.262896729E-1,-6.586303711E-2,-8.947044525E0,8.976716569E0
1.463016000E0,8.032296753E-1,2.874023438E-2,-9.001980286E0,9.037790271E0
1.473084000E0,9.178912354E-1,1.116677856E-1,-9.132658539E0,9.179348888E0
1.483153000E0,1.036893768E0,1.257385254E-1,-9.368867340E0,9.426910104E0
1.493222000E0,1.091380463E0,8.337661743E-2,-9.589807892E0,9.652071196E0
1.503291000E0,1.032552795E0,3.457809448E-2,-9.670789490E0,9.725817718E0
1.513360000E0,9.349557495E-1,7.289840698E-2,-9.676327972E0,9.721665467E0
1.523429000E0,8.973838806E-1,1.830693054E-1,-9.751022644E0,9.793939698E0
1.533498000E0,7.746391296E-1,2.128573608E-1,-9.829758911E0,9.862531840E0
1.543566708E0,7.885601807E-1,1.689985657E-1,-9.770482178E0,9.803708975E0
1.553635708E0,8.415499878E-1,1.206491089E-1,-9.625284119E0,9.662756178E0
1.563704708E0,8.722361755E-1,9.430389404E-3,-9.468859406E0,9.508952798E0
1.573773708E0,8.306227112E-1,-3.996688843E-2,-9.332942047E0,9.369916686E0
1.583842708E0,7.685018921E-1,-3.996688843E-2,-9.178163910E0,9.210368357E0
1.593911708E0,7.292834473E-1,-5.418731689E-2,-8.854686584E0,8.884833432E0
1.603980708E0,5.917195129E-1,-2.380050659E-2,-8.401878204E0,8.422722589E0
1.614049708E0,4.629872131E-1,-5.897735596E-2,-7.995922394E0,8.009532472E0
1.624118708E0,4.745132446E-1,-7.364685059E-2,-7.617808685E0,7.632928392E0
1.634187708E0,5.716612244E-1,-7.185058594E-2,-7.252867584E0,7.275716271E0
1.644256708E0,6.688092041E-1,-1.131646729E-1,-6.835535431E0,6.869108867E0
1.654325708E0,6.798861694E-1,-1.848655701E-1,-6.483766937E0,6.521936383E0
1.664394708E0,6.750961304E-1,-2.321672058E-1,-6.247258759E0,6.287916856E0
1.674463708E0,8.035290527E-1,-2.448907471E-1,-5.893694000E0,5.953256200E0
1.684532708E0,9.086105347E-1,-1.965412903E-1,-5.620811462E0,5.697167988E0
1.694601708E0,8.041278076E-1,-2.106120300E-1,-5.610632629E0,5.671876009E0
1.704670708E0,6.765930176E-1,-2.875520325E-1,-5.580545197E0,5.628760874E0
1.714739708E0,6.623725891E-1,-3.324586487E-1,-5.465733948E0,5.515751425E0
1.724808708E0,8.102650452E-1,-2.776725769E-1,-5.585335236E0,5.650628390E0
1.734877708E0,9.858499146E-1,-2.583627319E-1,-5.901777191E0,5.989125593E0
1.744946708E0,1.241967316E0,-1.704954529E-1,-6.264323273E0,6.388528593E0
1.755015708E0,1.631756744E0,-1.190025330E-1,-6.685397644E0,6.882683585E0
1.765084708E0,1.967508545E0,-1.640588379E-1,-7.334298248E0,7.595389126E0
1.775153708E0,1.934876404E0,-1.752854919E-1,-8.244705048E0,8.470515511E0
1.785222708E0,1.702409821E0,-1.730401611E-1,-9.239236908E0,9.396363165E0
1.795290708E0,1.577868805E0,-2.164498901E-1,-1.055889267E1,1.067833016E1
1.805359708E0,2.037562866E0,-3.438349915E-1,-1.224363922E1,1.241678647E1
1.815429708E0,2.928510132E0,-4.318519592E-1,-1.441861633E1,1.471934661E1
1.825497708E0,3.946393433E0,-7.243437195E-1,-1.679073349E1,1.726347086E1
1.835566708E0,4.886288910E0,-1.139879608E0,-1.901555695E1,1.966638123E1
1.845635708E0,5.566923523E0,-1.250499573E0,-2.107452530E1,2.183323163E1
1.855704708E0,5.896837463E0,-1.067430267E0,-2.282288956E1,2.359653337E1
1.865773708E0,5.736221466E0,-8.449928284E-1,-2.384511383E1,2.453992060E1
1.875842708E0,5.098547516E0,-4.406835938E-1,-2.394780029E1,2.448849786E1
1.885911708E0,4.234843597E0,-3.266207886E-1,-2.344125366E1,2.382295017E1
1.895980708E0,3.420536957E0,-4.188290405E-1,-2.252949966E1,2.279153014E1
1.906049708E0,2.650388489E0,-6.041436768E-1,-2.151925049E1,2.169026718E1
1.916118708E0,2.158960419E0,-9.297166443E-1,-2.056229050E1,2.069621399E1
1.926187708E0,1.589095459E0,-1.113684082E0,-1.970936417E1,1.980465987E1
1.936256708E0,7.812254333E-1,-1.194515991E0,-1.877500717E1,1.882918150E1
1.946325708E0,-1.672023010E-1,-1.043480072E0,-1.801743256E1,1.804839836E1
1.956394708E0,-1.211730194E0,-8.237370300E-1,-1.788076675E1,1.794069822E1
1.966463708E0,-2.007026367E0,-3.709286499E-1,-1.808928314E1,1.820406294E1
1.976532708E0,-2.094893646E0,1.556762695E-1,-1.809167816E1,1.821322687E1
1.986601708E0,-1.644480286E0,5.478607178E-2,-1.770877441E1,1.778505013E1
1.996670708E0,-6.077362061E-2,7.424560547E-2,-1.699565735E1,1.699592818E1
2.006739708E0,1.684746552E0,3.884422302E-1,-1.651785095E1,1.660809015E1
2.016808708E0,2.569107513E0,6.538403320E-1,-1.616219055E1,1.637816302E1
2.026877708E0,2.815495148E0,8.674461365E-1,-1.525148438E1,1.553342368E1
2.036946708E0,2.877166901E0,8.698411560E-1,-1.370714584E1,1.403283864E1
2.047015708E0,2.806513824E0,7.351213074E-1,-1.198647400E1,1.233257808E1
2.057084708E0,2.597248993E0,9.467811584E-1,-1.019589752E1,1.056401549E1
2.067153708E0,2.517913971E0,1.059047699E0,-8.567284241E0,8.992209520E0
2.077222708E0,2.396067352E0,9.818083191E-1,-7.060517578E0,7.520371986E0
2.087291708E0,1.942360840E0,8.707392883E-1,-5.558540955E0,5.952170200E0
2.097360708E0,9.987231445E-1,6.081852722E-1,-4.210144958E0,4.369514597E0
2.107429708E0,-8.232879639E-3,3.668870544E-1,-2.606529694E0,2.632236869E0
2.117498708E0,-6.562353516E-1,1.064286804E-1,-9.234297180E-1,1.137846363E0
2.127567708E0,-8.749305725E-1,-1.938468933E-1,6.423143005E-1,1.102564187E0
2.137635708E0,-1.230291595E0,-1.905537415E-1,1.562001801E0,1.997442806E0
2.147704708E0,-1.934427338E0,6.735992432E-3,1.960323486E0,2.754073831E0
2.157773708E0,-2.939886475E0,-4.984634399E-2,2.173929291E0,3.656690540E0
2.167842708E0,-3.776347046E0,2.799179077E-1,2.427501984E0,4.497990321E0
2.177911708E0,-4.490212555E0,5.219645691E-1,2.468666382E0,5.150608654E0
2.187980708E0,-5.011877747E0,5.174739075E-1,2.245031433E0,5.516055106E0
2.198049708E0,-5.240901489E0,3.501219177E-1,2.002535706E0,5.621368430E0
2.208118708E0,-4.766388245E0,3.849993896E-1,1.574276276E0,5.034384493E0
2.218187708E0,-3.860472107E0,3.376977539E-1,7.556286621E-1,3.948196973E0
2.228256708E0,-2.730322266E0,2.197430420E-1,-1.666035461E-1,2.744212714E0
2.238325708E0,-1.508113861E0,2.029779053E-1,-1.050814819E0,1.849275326E0
2.248394708E0,-2.139051819E-1,2.670446777E-1,-1.940115509E0,1.970054942E0
2.258463708E0,8.601113892E-1,1.815724182E-1,-2.669249268E0,2.810276107E0
2.268532708E0,1.504072266E0,6.346801758E-2,-2.965632935E0,3.325844295E0
2.278601708E0,1.894460449E0,1.028361511E-1,-2.833757172E0,3.410239783E0
2.288670708E0,2.099533997E0,5.882766724E-2,-2.508932648E0,3.272040148E0
2.298739708E0,2.255359955E0,-1.675016785E-1,-2.154918823E0,3.123840661E0
2.308808708E0,2.446811829E0,-3.314108276E-1,-1.696721649E0,2.995928173E0
2.318877708E0,2.557581482E0,-3.838018799E-1,-1.179846497E0,2.842633405E0
2.328946708E0,2.568059692E0,-5.384303284E-1,-8.226892090E-1,2.749846421E0
2.339015708E0,2.534978485E0,-7.466473389E-1,-7.322772217E-1,2.742230497E0
2.349084708E0,2.300266571E0,-8.975335693E-1,-6.839277649E-1,2.562137778E0
2.359153708E0,1.988464966E0,-9.592053223E-1,-6.149212646E-1,2.291766989E0
2.369222708E0,1.843416595E0,-1.053808594E0,-8.039781189E-1,2.270479710E0
2.379291708E0,1.746418304E0,-1.191222839E0,-1.323697357E0,2.494226020E0
2.389360708E0,1.432221680E0,-1.092577972E0,-1.914069672E0,2.628430763E0
2.399429708E0,1.140178986E0,-8.786727905E-1,-2.490970001E0,2.876978543E0
2.409498708E0,9.419911194E-1,-6.664141846E-1,-3.241658936E0,3.440902177E0
2.419567708E0,6.399192810E-1,-6.491999817E-1,-4.296964417E0,4.392591547E0
2.429636708E0,3.706292725E-1,-6.637197876E-1,-5.856571198E0,5.905702008E0
2.439705708E0,-4.153862000E-1,-3.366499329E-1,-7.793842621E0,7.812161140E0
2.449774708E0,-1.927092590E0,1.190025330E-1,-1.003198837E1,1.021609701E1
2.459842708E0,-3.480412445E0,3.706292725E-1,-1.264315842E1,1.311869245E1
2.469911708E0,-3.358865204E0,1.423539734E-1,-1.579216003E1,1.614603848E1
2.479980708E0,-5.751040649E-1,-3.092568970E-1,-1.913905014E1,1.915018602E1
2.490049708E0,3.067421265E0,-9.752220154E-1,-2.213312393E1,2.236594076E1
2.500118708E0,5.788013763E0,-1.448088684E0,-2.419239166E1,2.491726065E1
2.510187708E0,7.113657074E0,-1.450932770E0,-2.511686920E1,2.614510358E1
2.520256708E0,6.749314728E0,-1.072968750E0,-2.535771835E1,2.626249020E1
2.530325708E0,4.474944305E0,-5.077441406E-1,-2.457305008E1,2.498234819E1
2.540394625E0,2.209704895E0,-4.596940613E-1,-2.310400497E1,2.321398631E1
2.550463625E0,1.070723419E0,-8.866062927E-1,-2.201861206E1,2.206245219E1
2.560532625E0,2.339634705E-1,-1.020877075E0,-2.086406296E1,2.089033394E1
2.570601625E0,-7.541317749E-1,-8.158035278E-1,-1.974738510E1,1.977861139E1
2.580670625E0,-2.052382050E0,-3.375480652E-1,-1.894280823E1,1.905665748E1
2.590739625E0,-3.436703339E0,-8.352630615E-2,-1.849583771E1,1.881260001E1
2.600808625E0,-4.240531769E0,1.197509766E-3,-1.863340164E1,1.910983432E1
2.610877625E0,-4.308490448E0,1.800755310E-1,-1.924622726E1,1.972340693E1
2.620946625E0,-3.547622681E0,5.766009521E-1,-2.008687912E1,2.040590131E1
2.631015625E0,-2.854563904E0,5.438191223E-1,-2.065869003E1,2.086206481E1
2.641084625E0,-1.608255615E0,3.526666260E-1,-2.069955505E1,2.076493292E1
2.651153625E0,-3.784130859E-1,8.412506104E-2,-2.056393707E1,2.056759056E1
2.661222625E0,3.379971313E-1,-1.612147522E-1,-2.049253555E1,2.049595681E1
2.671291625E0,7.997868347E-1,-2.758763123E-1,-2.031290909E1,2.033051997E1
2.681360625E0,5.084925842E-1,-2.401007080E-1,-2.014974838E1,2.015759343E1
2.691429625E0,-2.884501648E-1,-3.523672485E-1,-1.970412506E1,1.970938636E1
2.701498625E0,-8.357121277E-1,-3.426374817E-1,-1.894325729E1,1.896477820E1
2.711567625E0,-1.170865173E0,-5.906716919E-1,-1.820274719E1,1.824992668E1
2.721636625E0,-9.830058289E-1,-5.683680725E-1,-1.755249939E1,1.758918922E1
2.731705625E0,-6.520440674E-1,-6.855743408E-1,-1.665870804E1,1.668555445E1
2.741774625E0,1.758842468E-1,-3.143463135E-1,-1.516316803E1,1.516744585E1
2.751843625E0,1.199755096E0,3.189866638E-1,-1.318009186E1,1.323842839E1
2.761911625E0,2.046095123E0,8.530760193E-1,-1.104163879E1,1.126197279E1
2.771980625E0,2.561623077E0,1.301842804E0,-8.627159729E0,9.093106865E0
2.782049625E0,2.594255219E0,1.711690521E0,-5.983058167E0,6.742182851E0
2.792118625E0,2.178270264E0,2.001936951E0,-3.378175049E0,4.490509944E0
2.802187625E0,1.360969849E0,1.702709198E0,-1.006806335E0,2.401065709E0
2.812256625E0,5.682183838E-1,1.437311096E0,9.060658264E-1,1.791560940E0
2.822325625E0,1.989363098E-1,1.036444702E0,2.196083221E0,2.436508730E0
2.832394625E0,5.927673340E-2,1.502874756E-1,2.918031921E0,2.922500702E0
2.842463625E0,-5.164260864E-2,-1.157393188E0,2.766696625E0,2.999472648E0
2.852532625E0,8.222401428E-1,-2.055076447E0,2.379152527E0,3.249582250E0
2.862601625E0,2.145937500E0,-2.096091156E0,1.224004669E0,3.239881683E0
2.872670625E0,3.439547424E0,-1.571282501E0,-6.625222778E-1,3.839055997E0
2.882739625E0,3.582500153E0,-6.520440674E-1,-2.383343811E0,4.351987653E0
2.892808625E0,2.568957825E0,3.764671326E-1,-3.413651276E0,4.288856122E0
2.902877625E0,1.583407288E0,1.179696808E0,-4.050127716E0,4.505818207E0
2.912946625E0,-5.059478760E-2,1.227746887E0,-4.110302582E0,4.290047735E0
2.923015625E0,-7.640112305E-1,9.675878906E-1,-3.535946960E0,3.744710989E0
2.933084625E0,-1.103056183E0,1.634600830E-1,-2.437531128E0,2.680486922E0
2.943153625E0,-1.924248505E0,-1.177451477E0,-1.575174408E0,2.751417581E0
2.953222625E0,-2.310146027E0,-1.872156830E0,-1.347198486E0,3.264458549E0
2.963291625E0,-2.088457031E0,-2.106569366E0,-2.012265472E0,3.584480381E0
2.973360625E0,-1.367107086E0,-2.196681976E0,-3.389701080E0,4.264324906E0
2.983429625E0,-2.354603577E-1,-2.079924774E0,-4.871170349E0,5.301870351E0
2.993498625E0,7.225474548E-1,-1.467997284E0,-6.059698792E0,6.276706166E0
3.003567625E0,1.121916962E0,-5.897735596E-1,-6.839726715E0,6.956176540E0
3.013636625E0,8.669970703E-1,-3.126997375E-1,-7.526648254E0,7.582868784E0
3.023705625E0,5.405259705E-1,-2.924917603E-1,-7.407795410E0,7.433246437E0
3.033774625E0,3.739224243E-1,-4.114942932E-1,-6.545139313E0,6.568713280E0
3.043843625E0,3.564088440E-1,-7.943980408E-1,-5.638175354E0,5.705008049E0
3.053912625E0,7.753875732E-1,-1.054407349E0,-4.714296570E0,4.892605941E0
3.063981625E0,1.361418915E0,-1.275647278E0,-4.134851532E0,4.536268801E0
3.074049625E0,2.209555206E0,-1.251697083E0,-3.984414368E0,4.724874353E0
3.084118625E0,2.744692383E0,-8.271798706E-1,-4.254752197E0,5.130348826E0
3.094187625E0,2.099384308E0,-6.026467896E-1,-4.527185669E0,5.026530384E0
3.104256625E0,1.228345642E0,-2.963836670E-1,-4.741090851E0,4.906589320E0
3.114325625E0,3.399430847E-1,-2.552192688E-1,-4.689298553E0,4.708526213E0
3.124394625E0,-4.577481079E-1,-3.192860413E-1,-4.316124573E0,4.352057931E0
3.134463625E0,-7.469467163E-1,-5.107379150E-1,-3.873794403E0,3.978073113E0
3.144532625E0,-3.912863159E-1,-7.604187012E-1,-4.061204681E0,4.150268069E0
3.154601625E0,7.490423584E-1,-1.059496765E0,-5.306764526E0,5.463089564E0
3.164670625E0,1.781295776E0,-1.050365753E0,-6.755152588E0,7.064585575E0
3.174739625E0,1.981728973E0,-9.324110413E-1,-8.411458282E0,8.691908335E0
3.184808625E0,1.892364807E0,-9.843530273E-1,-1.017853363E1,1.039964145E1
3.194877625E0,1.813628540E0,-8.577163696E-1,-1.169547913E1,1.186630346E1
3.204946625E0,1.117426300E0,-6.444099426E-1,-1.289523422E1,1.295958994E1
3.215015625E0,-1.898052979E-1,-1.561253357E-1,-1.365490448E1,1.365711600E1
