"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.383818920E-1,-2.950000018E-2,-6.211999893E0,-4.750899792E0,7.820541014E0
6.483818920E-1,-3.959999979E-1,-7.454199791E0,-3.368299961E0,8.189466109E0
6.583865800E-1,-2.878999949E0,-9.748000145E0,-1.159799933E0,1.023021424E1
6.683818920E-1,-3.401299953E0,-9.955299377E0,-1.432999969E0,1.061745337E1
6.783818920E-1,-1.837199926E0,-7.821599960E0,-2.671999931E0,8.467131341E0
6.883818920E-1,-8.242999911E-1,-4.983900070E0,-3.640799999E0,6.226889675E0
6.983818920E-1,-1.565999985E-1,-1.912999988E0,-4.039799690E0,4.472591424E0
7.083834550E-1,8.934999704E-1,1.272899985E0,-3.456099987E0,3.789887029E0
7.183818920E-1,1.658100009E0,3.829399824E0,-2.405400038E0,4.816590910E0
7.283943920E-1,1.996899962E0,6.209099770E0,-1.146999955E0,6.622396719E0
7.383818920E-1,2.381199837E0,8.206899643E0,3.900000080E-2,8.545457004E0
7.483818920E-1,2.634199858E0,9.588399887E0,7.430999875E-1,9.971390017E0
7.583818920E-1,2.648399830E0,1.033449936E1,8.330000043E-1,1.070092462E1
7.683818920E-1,2.630800009E0,1.049440002E1,6.606999636E-1,1.083928342E1
7.783818920E-1,2.701699972E0,1.052839947E1,2.371999919E-1,1.087210384E1
7.883850170E-1,2.833400011E0,1.056359959E1,1.132999957E-1,1.093757874E1
7.983818920E-1,3.007699966E0,1.048199940E1,3.878999949E-1,1.091187596E1
8.083818920E-1,3.155999899E0,1.037189960E1,8.033999801E-1,1.087115855E1
8.183818920E-1,3.179199934E0,1.019460011E1,1.063300014E0,1.073162571E1
8.283818920E-1,3.135499954E0,9.979700089E0,1.421000004E0,1.055675210E1
8.383818920E-1,3.083499908E0,9.874499321E0,1.580500007E0,1.046478327E1
8.483818920E-1,2.974400043E0,9.810400009E0,1.511500001E0,1.036222159E1
8.583818920E-1,2.887699842E0,9.767299652E0,1.539699912E0,1.030095281E1
