"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.851053708E0,2.366878052E0,-6.535259857E0,1.744472351E0,7.166234499E0
1.861122708E0,8.598120117E-1,-5.217999115E0,6.494993591E-1,5.328099180E0
1.871191708E0,-4.434678040E0,-5.833369446E0,3.233276367E0,8.009284891E0
1.881260708E0,-5.771997070E0,-9.383237457E0,4.450395355E0,1.188137678E1
1.891328708E0,2.461032257E0,-4.889731750E0,1.779499512E0,5.756107615E0
1.901397708E0,1.062041473E0,-1.298849030E0,3.020269318E0,3.454991700E0
1.911466708E0,-1.434916077E0,-4.692292328E0,3.939208374E0,6.292372689E0
1.921534708E0,3.493734741E-1,-8.120014343E0,3.600013733E0,8.889139083E0
1.931603708E0,6.435118103E-1,-8.988807678E0,2.710713043E0,9.410671396E0
1.941672708E0,1.850152588E-1,-8.627758484E0,4.601431274E-1,8.642000856E0
1.951741708E0,-3.809577942E-1,-7.961493988E0,-5.423222351E-1,7.989031779E0
1.961809708E0,-2.037562866E0,-5.338199158E0,-1.096469879E0,5.818099250E0
1.971878708E0,-2.082170105E0,-3.779789886E0,-1.677860870E0,4.630060586E0
1.981947958E0,-1.341809692E0,-3.126997375E0,-2.688110046E0,4.336415739E0
1.992015958E0,-7.584727478E-1,-2.430495758E0,-2.781066742E0,3.770533485E0
2.002084958E0,-3.746708679E-1,-1.651365967E0,-1.997895355E0,2.618964235E0
2.012153958E0,-3.460803223E-1,-1.078806610E0,-1.488055573E0,1.870268611E0
2.022222958E0,-3.510200500E-1,-9.418414307E-1,-1.083147583E0,1.477663373E0
2.032290958E0,-3.682342529E-1,-1.009800110E0,-1.194515991E-1,1.081462626E0
2.042359958E0,-6.004014587E-1,-1.212628326E0,7.683522034E-1,1.556057351E0
2.052428958E0,-7.861651611E-1,-1.070573730E0,1.175505524E0,1.773695862E0
2.062496958E0,-5.234614563E-1,-6.177653503E-1,8.539741516E-1,1.176825295E0
2.072565958E0,-4.161346436E-1,-4.592449951E-1,4.951702881E-1,7.932639039E-1
2.082634958E0,-2.454895020E-1,-5.032534790E-1,5.096900940E-1,7.571744526E-1
2.092703958E0,-1.916015625E-1,-3.644920349E-1,6.200106812E-1,7.442975527E-1
2.102771958E0,-2.430944824E-1,-5.643264771E-2,6.643185425E-1,7.096468819E-1
2.112840958E0,8.113128662E-2,2.854563904E-1,8.286767578E-1,8.802117958E-1
2.122909958E0,1.501377869E-1,3.992198181E-1,1.109642487E0,1.188791094E0
2.132977958E0,-6.750961304E-2,3.370989990E-1,1.528022461E0,1.566220267E0
