"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.316360208E0,1.397748367E1,-3.444187775E0,-8.154293060E0,1.654463582E1
1.326429208E0,1.526136383E1,-2.629881134E0,-7.133116608E0,1.705012766E1
1.336497208E0,1.488998611E1,-1.406624908E0,-4.706812134E0,1.567942475E1
1.346566208E0,1.309851151E1,-1.555714874E0,-8.183482361E-1,1.321593532E1
1.356634208E0,1.192674820E1,-3.165916443E0,4.656816101E-1,1.234857113E1
1.366703208E0,9.970915375E0,-3.707340546E0,-1.711690521E0,1.077466527E1
1.376771208E0,8.274493103E0,-3.448379059E0,-4.158352661E0,9.881824280E0
1.386840208E0,8.220006409E0,-3.345093842E0,-2.743494873E0,9.288967773E0
1.396908208E0,8.513995056E0,-2.850073242E0,-2.654280396E0,9.362490786E0
1.406976208E0,9.432784424E0,-2.892135773E0,-2.845432892E0,1.026831825E1
1.417045208E0,9.932145996E0,-2.544259186E0,-1.161434784E0,1.031841604E1
1.427113208E0,1.075273956E1,-1.499132538E0,8.334667969E-1,1.088868557E1
1.437182208E0,1.071816147E1,-5.078938293E-1,2.140399017E0,1.094158349E1
1.447250208E0,9.793683929E0,-4.351451111E-1,2.266137543E0,1.006185746E1
1.457319208E0,9.693691864E0,-8.554710388E-1,3.894900513E-1,9.739157826E0
1.467387208E0,1.068103867E1,-5.566923523E-1,-2.332299957E0,1.094687702E1
1.477456208E0,1.111019623E1,-2.122586060E-1,-3.459755402E0,1.163835991E1
1.487524208E0,1.096604599E1,2.859054565E-2,-3.431314545E0,1.149038300E1
1.497593208E0,1.017134857E1,1.050814819E-1,-1.995200958E0,1.036572239E1
1.507661208E0,9.326056366E0,-2.115101624E-1,-4.062551880E-1,9.337296566E0
1.517730208E0,8.703201599E0,-9.355545044E-1,2.484832764E-1,8.756867262E0
1.527798208E0,8.123157806E0,-1.471889191E0,-5.249583435E-1,8.272105645E0
1.537867208E0,7.283104706E0,-1.571581879E0,-1.002615051E0,7.517893368E0
1.547935208E0,6.309529266E0,-1.734293518E0,-1.386865997E0,6.688896087E0
1.558004208E0,5.897735596E0,-2.039059753E0,-1.268911285E0,6.367981288E0
1.568072208E0,6.173312531E0,-1.673968964E0,-9.692344666E-1,6.469263879E0
1.578140333E0,6.695127411E0,-1.272354126E0,-6.053411865E-1,6.841787341E0
1.588209333E0,7.079977112E0,-1.030906219E0,-4.962181091E-1,7.171825148E0
1.598277333E0,7.396568756E0,-9.653425598E-1,-5.278024292E-1,7.477946979E0
1.608346333E0,7.060816956E0,-8.777746582E-1,-5.831872559E-1,7.139028772E0
1.618414333E0,6.555018768E0,-9.391470337E-1,-4.996609497E-1,6.640777761E0
1.628483333E0,6.455625458E0,-8.009843445E-1,-1.580712891E-1,6.507047142E0
1.638551333E0,6.505771179E0,-6.351292419E-1,-1.121168518E-1,6.537661507E0
1.648620333E0,6.459068298E0,-9.011260986E-1,-1.508862305E-1,6.523370155E0
1.658688333E0,6.775809631E0,-9.135502625E-1,-1.278341675E-1,6.838312059E0
1.668757333E0,7.111860809E0,-9.006770325E-1,5.897735596E-2,7.168909374E0
1.678825333E0,7.406298523E0,-1.012943573E0,3.815565491E-1,7.484978149E0
1.688894333E0,7.641758881E0,-1.141077118E0,5.528004456E-1,7.746232898E0
1.698962333E0,7.725584564E0,-1.102307739E0,-7.828720093E-2,7.804221172E0
1.709031333E0,7.988887024E0,-9.913883972E-1,-9.723779297E-1,8.108679650E0
1.719099333E0,8.392298126E0,-1.588197327E-1,-7.176077271E-1,8.424420004E0
1.729168333E0,8.575966187E0,-5.614823914E-1,-4.692741394E-1,8.607129413E0
1.739236333E0,8.854686584E0,-1.457219696E0,1.133143616E-1,8.974508560E0
1.749305333E0,1.014365616E1,-6.027964783E-1,1.990859985E-2,1.016157075E1
1.759373333E0,1.036774017E1,1.033450928E0,-1.477427673E-1,1.042016723E1
1.769441333E0,1.022852966E1,1.008153534E0,-7.259902954E-1,1.030370101E1
1.779510333E0,9.446106720E0,6.674620056E-1,-1.376986542E0,9.569249168E0
1.789578333E0,9.662706299E0,-2.984793091E-1,-5.754034424E-1,9.684424197E0
1.799647333E0,8.907826080E0,1.742376709E0,-2.887495422E-1,9.081223396E0
1.809715333E0,1.217867432E1,5.071453857E-1,-2.980302429E-1,1.219287196E1
1.819784333E0,1.294777496E1,-2.355052643E0,-1.645079041E-1,1.316123901E1
1.829852333E0,1.369427261E1,-3.146606598E0,-2.438429260E-1,1.405324499E1
1.839921333E0,1.313802933E1,-2.563269653E0,-7.625143433E-1,1.340744547E1
1.849989333E0,1.202239929E1,-1.824106750E0,-7.455995178E-1,1.218283090E1
1.860058333E0,1.106858276E1,-1.228046265E0,-1.063238983E0,1.118713990E1
1.870126333E0,1.097457825E1,-1.203796692E0,-1.450184326E0,1.113523815E1
1.880195333E0,1.180789536E1,-1.979184265E0,-1.266216888E0,1.203938820E1
1.890263333E0,1.248134491E1,-2.190993805E0,1.707948303E-1,1.267334192E1
1.900332333E0,1.284658539E1,-1.569186859E0,1.708846436E0,1.305439618E1
1.910400333E0,1.318398376E1,-1.451232147E0,1.995500336E0,1.341288650E1
1.920469333E0,1.316302734E1,-2.749332733E0,1.795665894E0,1.356644888E1
1.930537333E0,1.306557999E1,-2.502046967E0,2.568957825E0,1.354876982E1
1.940605333E0,1.194965057E1,-1.222507782E0,3.325783997E0,1.246392849E1
1.950674333E0,1.040890457E1,-1.091530151E0,3.602857819E0,1.106875408E1
1.960742333E0,1.002809647E1,-2.906056824E0,4.092190247E0,1.121400491E1
1.970811333E0,1.013183075E1,-4.950355682E0,3.711681519E0,1.187167197E1
1.980879333E0,1.096439941E1,-5.348976746E0,3.277135162E0,1.263207115E1
1.990948333E0,1.203048248E1,-5.087021484E0,2.938090210E0,1.338815411E1
2.001016333E0,1.239302856E1,-5.230722656E0,2.784808960E0,1.373691295E1
2.011085333E0,1.270228546E1,-6.176755371E0,3.490890656E0,1.454945636E1
2.021153333E0,1.279658936E1,-7.174281006E0,2.620450745E0,1.490267658E1
2.031222333E0,1.310928909E1,-7.512577515E0,8.434959412E-1,1.513287041E1
2.041290333E0,1.389500519E1,-7.225025482E0,-4.008663940E-1,1.566629683E1
2.051359333E0,1.395817383E1,-6.675069122E0,-1.337917786E0,1.552988050E1
2.061427333E0,1.292247757E1,-5.862858124E0,-1.388512573E0,1.425803279E1
2.071496333E0,1.175565399E1,-5.413492584E0,-1.121617584E0,1.299074012E1
2.081564333E0,1.186821991E1,-5.155728607E0,-1.521136780E0,1.302881569E1
2.091632333E0,1.200653229E1,-4.409680023E0,-1.282083893E0,1.285479812E1
2.101701333E0,1.144265488E1,-3.135829010E0,-9.535171509E-1,1.190281350E1
2.111769333E0,1.065020279E1,-2.374811554E0,-6.715036011E-1,1.093240442E1
2.121838333E0,9.609566803E0,-2.239492950E0,-3.424877930E-1,9.873013760E0
2.131906333E0,8.793014832E0,-1.960772552E0,-1.044827271E-1,9.009586865E0
2.141975333E0,7.987839203E0,-1.627715149E0,2.859054565E-2,8.152045704E0
2.152043333E0,6.819967804E0,-1.160536652E0,1.089733887E-1,6.918864167E0
2.162112333E0,5.724396057E0,-1.026864624E0,-2.013313293E-1,5.819252141E0
2.172180333E0,4.882546692E0,-1.275497589E0,-5.429209900E-1,5.075521599E0
2.182249333E0,4.323309631E0,-1.985620880E0,-7.952961731E-1,4.823504167E0
2.192317333E0,4.193080444E0,-2.336790619E0,-1.090781708E0,4.922633314E0
2.202386333E0,3.836372223E0,-2.108814697E0,-1.183289337E0,4.534867684E0
2.212454333E0,3.438349915E0,-1.730401611E0,-1.422641602E0,4.103711612E0
2.222523333E0,3.465742950E0,-1.589095459E0,-2.098037109E0,4.351822410E0
2.232591333E0,4.162094879E0,-1.973047028E0,-1.075513458E0,4.729976486E0
2.242659333E0,4.067790985E0,-2.087558899E0,-1.598825226E0,4.843662639E0
2.252728333E0,3.213667145E0,-2.258353729E0,-2.378254395E0,4.591722122E0
2.262796333E0,3.028801575E0,-2.131717072E0,-2.022593994E0,4.220040653E0
2.272865333E0,3.607647858E0,-2.171534271E0,-1.751956787E0,4.560705728E0
2.282933333E0,4.482428741E0,-2.097288666E0,-1.577270050E0,5.194089716E0
2.293002333E0,5.001549225E0,-2.016157379E0,-1.817969513E0,5.690817022E0
2.303070333E0,5.420977020E0,-1.869312744E0,-2.577939148E0,6.287057518E0
2.313139333E0,5.559139709E0,-1.737287292E0,-3.476670227E0,6.783025675E0
2.323207333E0,5.754333801E0,-1.376986542E0,-4.285288696E0,7.305624453E0
2.333276333E0,6.391558685E0,-9.102571106E-1,-5.180576935E0,8.277618487E0
2.343344333E0,7.175179138E0,-6.688092041E-1,-5.967041473E0,9.356072112E0
2.353413333E0,8.193810883E0,-8.026309204E-1,-6.703659668E0,1.061705261E1
2.363481333E0,9.524543610E0,-8.961863708E-1,-6.920408936E0,1.180729185E1
2.373550333E0,1.082713486E1,-8.181985474E-1,-6.283633118E0,1.254513225E1
2.383618333E0,1.191866501E1,-1.411564636E0,-5.332960052E0,1.313345169E1
2.393686333E0,1.266965332E1,-2.856060791E0,-5.091063080E0,1.394977139E1
2.403755333E0,1.318443283E1,-4.121080170E0,-5.996230774E0,1.505879658E1
2.413823333E0,1.306453217E1,-4.696633301E0,-7.103627930E0,1.559493170E1
2.423892333E0,1.211311066E1,-4.721781006E0,-8.025261383E0,1.527833387E1
2.433960333E0,1.047072601E1,-4.800367584E0,-8.071215820E0,1.406499758E1
2.444029333E0,8.232879639E0,-5.196443939E0,-6.486461334E0,1.169861177E1
2.454097333E0,6.699618073E0,-6.137836304E0,-5.261408844E0,1.049953998E1
2.464166333E0,6.633755035E0,-6.674320679E0,-5.579347687E0,1.093994438E1
2.474234333E0,8.171207886E0,-6.691684570E0,-7.213050385E0,1.278965897E1
2.484303333E0,1.068627777E1,-6.814728699E0,-8.474926300E0,1.524668605E1
2.494371333E0,1.390473495E1,-6.581962738E0,-7.839946747E0,1.726640242E1
2.504440333E0,1.671169785E1,-6.263574829E0,-5.263055420E0,1.860679894E1
2.514508333E0,1.466156113E1,-7.754474487E0,-2.852917328E0,1.682950940E1
2.524577333E0,9.903854828E0,-7.921826477E0,-3.456611938E0,1.314495497E1
2.534645333E0,6.432124329E0,-5.414540405E0,-3.049757996E0,8.943740549E0
2.544713333E0,4.712500305E0,-3.664379883E0,-1.590292969E0,6.177731847E0
2.554782333E0,5.981411591E0,-3.799399109E0,-1.454525299E0,7.233834533E0
2.564850333E0,8.177943878E0,-4.683760071E0,-1.480571136E0,9.539835710E0
2.574919333E0,1.031714539E1,-4.509672089E0,-6.481521606E-1,1.127833022E1
2.584987250E0,1.109193420E1,-3.456911316E0,6.170169067E-1,1.163451546E1
2.595056250E0,1.098430801E1,-2.717898102E0,5.300477600E-1,1.132797172E1
2.605124250E0,1.147079636E1,-2.934347992E0,-8.232879639E-3,1.184017039E1
2.615193250E0,1.248733246E1,-3.110830994E0,-6.113287354E-1,1.288349581E1
2.625261250E0,1.311123505E1,-2.613714752E0,-1.315165100E0,1.343375035E1
2.635330250E0,1.273851013E1,-1.823507996E0,-1.661395111E0,1.297517073E1
