"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.947128700E-1,2.648210526E-2,2.465200424E-1,-5.228057504E-1,5.786184285E-1
5.029823320E-1,1.271843910E-1,2.003393173E-1,-4.443880320E-1,5.037781598E-1
5.111935240E-1,1.283016205E-1,9.093093872E-2,-4.718526900E-1,4.973677739E-1
5.194242930E-1,1.559100151E-1,-1.524257660E-2,-5.415326357E-1,5.637356335E-1
5.276611390E-1,2.526602745E-1,-1.383666992E-1,-4.615507722E-1,5.440695480E-1
5.358720620E-1,2.356600761E-1,-1.915168762E-1,-4.960083365E-1,5.815828877E-1
5.441245620E-1,2.159042358E-1,-1.921844482E-1,-4.300131798E-1,5.181320642E-1
5.523348320E-1,2.536187172E-1,-2.622284889E-1,-3.367047608E-1,4.964436827E-1
5.605508700E-1,2.705659866E-1,-3.189811707E-1,-3.866875470E-1,5.696333903E-1
5.687582160E-1,3.016629219E-1,-3.590755463E-1,-3.496955037E-1,5.849980442E-1
5.769669080E-1,3.662056923E-1,-4.446673393E-1,-2.624713778E-1,6.330299171E-1
5.852301010E-1,3.506369591E-1,-4.160528183E-1,-2.974207997E-1,6.200849593E-1
5.934401010E-1,3.242602348E-1,-3.571224213E-1,-2.739975750E-1,5.547574198E-1
6.016510620E-1,3.283143044E-1,-2.794666290E-1,-1.810451150E-1,4.676208003E-1
6.098869470E-1,2.364153862E-1,-4.784679413E-2,-2.434098274E-1,3.426804555E-1
6.180966390E-1,2.119789124E-1,6.281757355E-2,-2.089049071E-1,3.041748955E-1
6.263540620E-1,2.172918320E-1,1.056947708E-1,-2.204769701E-1,3.271042940E-1
6.345659470E-1,2.532444000E-1,1.755752563E-1,-2.879623771E-1,4.217602724E-1
6.427895230E-1,2.022356987E-1,3.169651031E-1,-2.393506169E-1,4.457071598E-1
6.509986000E-1,1.665034294E-1,4.280080795E-1,-8.308511972E-2,4.667091656E-1
6.592079850E-1,6.218481064E-2,5.120058060E-1,-1.576220989E-2,5.160090535E-1
6.674752540E-1,6.241273880E-2,4.736709595E-1,1.448550373E-1,4.992419350E-1
6.756853700E-1,2.664136887E-2,4.475164413E-1,3.732677996E-1,5.833605901E-1
6.839122930E-1,-4.095888138E-2,4.210929871E-1,7.083607912E-1,8.250890523E-1
6.921513690E-1,-6.185293198E-2,4.702615738E-1,8.273080587E-1,9.536300944E-1
7.003627920E-1,-2.280745506E-1,5.771560669E-1,8.887751698E-1,1.083996508E0
7.086158310E-1,-2.825403214E-1,6.116085052E-1,9.211907387E-1,1.141265251E0
7.168249850E-1,-2.353053093E-1,5.596122742E-1,8.391890526E-1,1.035747436E0
7.250431390E-1,-6.028223038E-2,4.611988068E-1,6.515241861E-1,8.005136175E-1
7.332552540E-1,8.459806442E-2,3.978080750E-1,5.158455372E-1,6.568901851E-1
7.414672540E-1,2.482719421E-1,2.959175110E-1,2.940130532E-1,4.854377468E-1
7.497352540E-1,3.455619812E-1,2.711515427E-1,8.803543448E-2,4.479804456E-1
7.579456380E-1,4.217910767E-1,3.353910446E-1,-1.299333572E-2,5.390396015E-1
7.661779080E-1,4.526467323E-1,4.406280518E-1,-7.679510117E-2,6.363486716E-1
7.744178310E-1,3.787002563E-1,5.225896835E-1,-8.959960938E-2,6.515688386E-1
7.826304080E-1,3.258175850E-1,5.520114899E-1,-6.705695391E-2,6.444923729E-1
7.908826000E-1,2.457327843E-1,5.047264099E-1,-4.319912195E-2,5.630270991E-1
7.990940610E-1,2.294087410E-1,3.662939072E-1,-1.705694199E-2,4.325396353E-1
8.073181000E-1,2.046790123E-1,1.556043625E-1,-3.790539503E-2,2.598904282E-1
8.155292150E-1,2.006745338E-1,-9.613037109E-2,2.618479729E-2,2.240467817E-1
8.237417920E-1,1.273674965E-1,-2.688531876E-1,1.869546473E-1,3.513638510E-1
8.320096770E-1,6.944179535E-3,-3.000879288E-1,3.929185569E-1,4.944552346E-1
8.402231770E-1,-1.596674919E-1,-2.875690460E-1,6.720768809E-1,7.482492887E-1
8.484364460E-1,-2.174038887E-1,-2.625598907E-1,6.798503995E-1,7.605252874E-1
8.566755610E-1,-3.385257721E-1,-1.986007690E-1,5.800877213E-1,7.003882697E-1
8.648893690E-1,-3.988952637E-1,-6.473636627E-2,3.924962282E-1,5.633484869E-1
8.731436380E-1,-4.803118706E-1,1.509485245E-1,1.670463681E-1,5.304615341E-1
8.813555990E-1,-6.615209579E-1,3.194246292E-1,-9.711712599E-2,7.409951469E-1
8.895749840E-1,-8.205585480E-1,3.640079498E-1,-2.729334235E-1,9.382487793E-1
8.977868300E-1,-8.981037140E-1,2.316427231E-1,-3.256955743E-1,9.830189415E-1
9.059994840E-1,-8.918495178E-1,1.064548492E-1,-2.288362384E-1,9.268733578E-1
9.142690990E-1,-9.474563599E-1,6.995677948E-2,-1.295320988E-1,9.588253592E-1
9.224830610E-1,-1.040622711E0,1.367225647E-1,-5.615442991E-2,1.051067080E0
9.306951760E-1,-1.136188984E0,1.843261719E-1,-7.718932629E-2,1.153628942E0
9.389342150E-1,-1.236450672E0,2.321043015E-1,-1.854480505E-1,1.271642108E0
9.471454070E-1,-1.346942425E0,2.784442902E-1,-4.529779553E-1,1.448093280E0
9.553967150E-1,-1.430517197E0,1.959972382E-1,-7.611380816E-1,1.632214920E0
9.636077910E-1,-1.539355278E0,2.086830139E-2,-9.219400287E-1,1.794442413E0
9.718303680E-1,-1.658286572E0,-2.250318527E-1,-9.339827299E-1,1.916475261E0
9.800409450E-1,-1.715296745E0,-5.763254166E-1,-9.292379022E-1,2.034177227E0
9.882510220E-1,-1.765852928E0,-1.003726482E0,-7.681400776E-1,2.171576062E0
9.965166760E-1,-1.795966625E0,-1.382657051E0,-6.079527736E-1,2.346666405E0
1.004728061E0,-1.827331066E0,-1.625861168E0,-4.248164296E-1,2.482545541E0
1.012958868E0,-1.822464943E0,-1.811608315E0,-2.684504390E-1,2.583673507E0
1.021196599E0,-1.925187111E0,-1.904000759E0,-2.379471660E-1,2.718121255E0
1.029408484E0,-1.969893456E0,-1.914790630E0,-2.844254375E-1,2.761847428E0
1.037660676E0,-1.989568710E0,-1.933429241E0,-4.096162915E-1,2.804339100E0
1.045874060E0,-1.980598450E0,-1.910160065E0,-6.535893083E-1,2.828190353E0
