"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.845237084E-1,-3.626957703E0,1.272354126E-1,-2.254312134E0,4.272345284E0
4.945927083E-1,-4.886288910E0,5.596861267E-1,-2.544708252E0,5.537563359E0
5.046617084E-1,-1.222971817E1,9.716294861E-1,-1.498683472E0,1.235945478E1
5.147317083E-1,-2.737492355E1,4.974156189E-1,-6.444099426E-1,2.738702478E1
5.248007084E-1,-3.209850082E1,-1.439855804E0,5.349874878E-1,3.213523225E1
5.348697084E-1,-2.616708527E1,-2.295476532E0,8.083190918E-3,2.626757753E1
5.449397083E-1,-1.710133759E1,-1.277293854E0,1.188528442E-1,1.714938345E1
5.550087084E-1,-1.095227463E1,-8.017327881E-1,8.455915833E-1,1.101408735E1
5.650787083E-1,-8.533903656E0,-1.519340515E-1,1.345851288E0,8.640712428E0
5.751477084E-1,-8.364306335E0,5.725593567E-1,2.209555206E0,8.670154491E0
5.852167084E-1,-9.570198669E0,1.055155792E0,2.790796509E0,1.002450006E1
5.952867083E-1,-1.104418350E1,1.596130829E0,2.899021454E0,1.152935160E1
6.053557084E-1,-1.230007187E1,2.181264038E0,2.427352295E0,1.272563240E1
6.154257084E-1,-1.292307632E1,2.881657562E0,2.952610016E0,1.356568310E1
6.254947083E-1,-1.273611511E1,2.957849121E0,1.715732117E0,1.318716180E1
6.355637084E-1,-1.193378357E1,2.380050659E0,-5.803431702E-1,1.218263640E1
6.456337083E-1,-1.168859344E1,1.800904999E0,-2.633024597E0,1.211607585E1
6.557027084E-1,-1.160312119E1,8.512797546E-1,-5.401517487E0,1.282706083E1
6.657717084E-1,-1.130703690E1,-1.058299255E-1,-7.502847748E0,1.357029873E1
6.758417083E-1,-1.067849396E1,-1.457219696E0,-8.348888397E0,1.363296226E1
6.859107084E-1,-9.579479370E0,-2.010918274E0,-6.730154572E0,1.187877089E1
6.959807083E-1,-8.789871368E0,-1.744472351E0,-5.544619904E0,1.053792353E1
7.060497083E-1,-9.001381531E0,-1.014739838E0,-3.877985687E0,9.853595252E0
7.161187084E-1,-9.031019897E0,-5.117857361E-1,-3.278182983E-1,9.051447943E0
7.261887083E-1,-7.585326233E0,-2.200424194E-1,9.148974609E-1,7.643469768E0
7.362577084E-1,-6.528972931E0,1.444496155E-1,8.861572266E-1,6.590419399E0
7.463267084E-1,-4.705914001E0,3.606001282E-1,8.470884705E-1,4.795124390E0
7.563967083E-1,-3.979923706E0,8.517288208E-1,-7.768844604E-2,4.070782503E0
7.664657084E-1,-3.862268372E0,1.292262726E0,-8.869056702E-1,4.168172453E0
7.765357083E-1,-3.939058685E0,1.675016785E0,-1.192420349E0,4.443391818E0
7.866047084E-1,-4.308640137E0,2.161056061E0,-1.436862030E0,5.029822623E0
7.966738334E-1,-4.800217896E0,2.554438019E0,-1.574126587E0,5.660840922E0
8.067438334E-1,-4.962181091E0,2.831811218E0,-1.577719116E0,5.927191035E0
8.168128333E-1,-4.884792023E0,3.024460602E0,-1.612895966E0,5.967410530E0
8.268818334E-1,-4.805307312E0,3.088377686E0,-1.528321838E0,5.913106014E0
8.369518333E-1,-4.824916534E0,3.087030487E0,-1.525777130E0,5.927695391E0
8.470208334E-1,-5.076094208E0,2.989283752E0,-1.510658569E0,6.081499739E0
8.570908334E-1,-5.168601837E0,2.889141998E0,-1.330433350E0,6.068907590E0
8.671598333E-1,-5.271737366E0,2.754422150E0,-1.323397980E0,6.093393016E0
8.772288334E-1,-5.394482117E0,2.482288055E0,-1.688638458E0,6.173628685E0
8.872988333E-1,-5.804778900E0,2.061363373E0,-2.328857117E0,6.585457653E0
8.973678333E-1,-6.280489655E0,1.569635925E0,-3.286116486E0,7.259949641E0
9.074378334E-1,-6.929539948E0,9.919871521E-1,-4.560566254E0,8.354718843E0
9.175068333E-1,-7.542664948E0,4.026626587E-1,-5.804180145E0,9.525882578E0
9.275758334E-1,-8.277187500E0,-2.296224976E-1,-6.991511078E0,1.083724073E1
9.376458334E-1,-9.300908661E0,-8.204438782E-1,-8.150850220E0,1.239420790E1
9.477148333E-1,-1.043569885E1,-1.419049072E0,-8.941356354E0,1.381540315E1
9.577838334E-1,-1.163231049E1,-1.756746826E0,-8.719667358E0,1.464340826E1
9.678538333E-1,-1.269135818E1,-1.518143005E0,-7.641309814E0,1.489177446E1
9.779228334E-1,-1.293520111E1,-8.755293274E-1,-6.867119751E0,1.467117286E1
9.879928334E-1,-1.261875916E1,-1.752854919E-1,-6.688241730E0,1.428273031E1
9.980618333E-1,-1.237431747E1,8.195457458E-1,-6.220614166E0,1.387412804E1
1.008130833E0,-1.220936050E1,2.055974579E0,-5.227728882E0,1.343966758E1
1.018200833E0,-1.129775620E1,3.077600098E0,-4.289330292E0,1.247033567E1
1.028269833E0,-1.027029282E1,3.964505768E0,-4.150269470E0,1.176524361E1
1.038338833E0,-9.614656219E0,4.814438324E0,-5.110971680E0,1.190556433E1
1.048408833E0,-8.912316742E0,5.683231659E0,-6.865622864E0,1.260417745E1
1.058477833E0,-8.300538940E0,6.227200470E0,-8.474327545E0,1.339743258E1
1.068547833E0,-8.458161163E0,5.956712952E0,-8.730894012E0,1.353703918E1
1.078616833E0,-8.905131683E0,5.378764801E0,-7.201524353E0,1.265284293E1
1.088685833E0,-8.775950317E0,4.205354919E0,-4.752167816E0,1.082983901E1
1.098755833E0,-8.934021606E0,3.394940186E0,-2.263143768E0,9.821618026E0
1.108824833E0,-9.886341248E0,3.435356140E0,-1.302291870E-2,1.046621157E1
1.118894833E0,-1.090901459E1,3.660787354E0,1.494941254E0,1.160356896E1
1.128963833E0,-1.213077393E1,3.693868561E0,1.388961639E0,1.275654951E1
1.139032833E0,-1.395248566E1,3.839964752E0,-2.535726929E-1,1.447347520E1
1.149102833E0,-1.422461975E1,3.718417511E0,-2.399510193E0,1.489711667E1
1.159171833E0,-1.096215408E1,3.001109161E0,-2.734363861E0,1.168983422E1
1.169240833E0,-7.883057098E0,2.050136719E0,-1.692680054E0,8.319303790E0
1.179310833E0,-7.422015839E0,1.413061523E0,-7.616162109E-1,7.593623722E0
1.189379833E0,-8.340805206E0,1.095571747E0,-6.676116943E-2,8.412714544E0
1.199449833E0,-9.682914276E0,7.604187012E-1,5.641767883E-1,9.729098670E0
1.209518833E0,-1.124581421E1,6.622229004E-1,1.126856689E0,1.132151414E1
1.219587833E0,-1.315718948E1,6.068380737E-1,1.478325806E0,1.325387999E1
1.229657833E0,-1.453761887E1,4.821473694E-1,1.684147797E0,1.464278601E1
1.239726833E0,-1.474388992E1,2.110610962E-1,1.476379852E0,1.481912731E1
1.249796833E0,-1.380189880E1,3.742218018E-2,1.227297821E0,1.385640902E1
1.259865833E0,-1.235755234E1,-5.373825073E-2,5.105882263E-1,1.236821280E1
1.269934833E0,-1.119746475E1,2.260299683E-2,4.281097412E-2,1.119756940E1
1.280004833E0,-1.009889923E1,6.227050781E-2,-3.689826965E-1,1.010582958E1
1.290073833E0,-9.136700134E0,1.998344421E-1,-7.598199463E-1,9.170417084E0
1.300142833E0,-8.337362366E0,2.264790344E-1,-1.099014587E0,8.412534519E0
1.310212833E0,-7.311395874E0,4.662803650E-1,-1.312470703E0,7.442882933E0
1.320281833E0,-6.937473450E0,9.572593689E-1,-9.277706909E-1,7.064392530E0
1.330351833E0,-6.932084656E0,1.124162292E0,-6.542893982E-1,7.053058425E0
1.340420833E0,-6.778054962E0,1.410217438E0,-2.234852600E-1,6.926809363E0
1.350489833E0,-6.604416046E0,1.293609924E0,-3.335064697E-1,6.738172194E0
1.360559833E0,-6.039790192E0,1.177900543E0,-6.059399414E-1,6.183338779E0
1.370628833E0,-5.795049133E0,1.070723419E0,-6.574328613E-1,5.929693168E0
1.380698833E0,-5.737868042E0,9.626481628E-1,-5.704637146E-1,5.845960144E0
1.390767833E0,-5.887556763E0,7.105723572E-1,-6.646179199E-1,5.967407703E0
1.400836833E0,-6.236780548E0,2.526745605E-1,-7.207511902E-1,6.283371572E0
1.410906833E0,-6.629713440E0,-2.224374390E-1,-6.403683472E-1,6.664281681E0
1.420975833E0,-7.297923889E0,-6.647676086E-1,-7.099736023E-1,7.362450107E0
1.431044833E0,-7.560028839E0,-1.141675873E0,-8.596623230E-1,7.693924821E0
1.441114833E0,-7.883805542E0,-1.441352692E0,-8.455915833E-1,8.058964731E0
1.451183833E0,-8.650810547E0,-1.702409821E0,-1.033001862E0,8.877038648E0
1.461253833E0,-9.146579590E0,-1.914069672E0,-1.175056458E0,9.418298072E0
1.471322833E0,-8.924441528E0,-1.910477142E0,-1.112037506E0,9.194139814E0
1.481391833E0,-9.101972351E0,-2.085762634E0,-1.143023071E0,9.407593113E0
1.491461833E0,-9.110055542E0,-2.246378632E0,-1.135688324E0,9.451408197E0
1.501530833E0,-9.245823212E0,-2.374661865E0,-1.266815643E0,9.629594369E0
1.511599833E0,-8.904083862E0,-2.361339569E0,-1.488205261E0,9.331312281E0
1.521669833E0,-8.750802612E0,-2.179617462E0,-1.590592346E0,9.157361118E0
1.531738833E0,-9.241631927E0,-1.886676636E0,-1.574276276E0,9.562722165E0
1.541808833E0,-9.597741394E0,-1.513951721E0,-1.495540009E0,9.830835651E0
1.551877833E0,-1.011117371E1,-1.374292145E0,-1.357227631E0,1.029400697E1
1.561946833E0,-1.048928741E1,-1.428329773E0,-1.123413849E0,1.064553123E1
1.572016833E0,-1.061742096E1,-1.574875031E0,-1.011746063E0,1.078116363E1
1.582085833E0,-1.072804092E1,-1.802701263E0,-9.970765686E-1,1.092404484E1
1.592155833E0,-1.085348007E1,-2.062111816E0,-1.132694550E0,1.110555410E1
1.602224833E0,-1.116064133E1,-2.329904938E0,-1.302142181E0,1.147536257E1
1.612293833E0,-1.154653885E1,-2.717748413E0,-1.430874481E0,1.194805916E1
1.622363833E0,-1.180550034E1,-3.281775513E0,-1.378782806E0,1.233048785E1
1.632432833E0,-1.194096863E1,-3.864513702E0,-1.143921204E0,1.260276770E1
1.642501833E0,-1.210173431E1,-4.186943207E0,-1.095721436E0,1.285235668E1
1.652571833E0,-1.231623825E1,-4.118834839E0,-1.071022797E0,1.303079487E1
1.662640833E0,-1.216774704E1,-3.788322144E0,-1.123563538E0,1.279327353E1
1.672710833E0,-1.243374390E1,-3.636986847E0,-1.343156891E0,1.302419790E1
1.682779833E0,-1.208990891E1,-3.403322754E0,-1.507664795E0,1.264996270E1
1.692848833E0,-1.151884644E1,-3.191213837E0,-1.914219360E0,1.210503634E1
1.702918833E0,-1.161838943E1,-3.210673370E0,-2.228415985E0,1.225810892E1
1.712987833E0,-1.218466187E1,-2.882555695E0,-2.398462372E0,1.274863655E1
1.723057833E0,-1.302935532E1,-2.371518402E0,-2.182311859E0,1.342202237E1
1.733126833E0,-1.337603439E1,-1.926044769E0,-1.235081635E0,1.357031213E1
1.743195833E0,-1.290361679E1,-1.530267792E0,-2.932402039E-1,1.299734725E1
1.753265833E0,-1.173065598E1,-1.119821320E0,4.195774841E-1,1.179145176E1
1.763334833E0,-1.052326675E1,-7.271878052E-1,8.056246948E-1,1.057908202E1
1.773403833E0,-9.708361359E0,-3.498225403E-1,9.560618591E-1,9.761593638E0
1.783473833E0,-9.394464111E0,8.128097534E-2,1.160386963E0,9.466206233E0
1.793542833E0,-9.425749054E0,5.119354248E-1,1.575773163E0,9.570260402E0
1.803612917E0,-9.883197784E0,8.394543457E-1,2.091001740E0,1.013679290E1
1.813681917E0,-1.110735214E1,9.008267212E-1,2.538121948E0,1.142920922E1
1.823750917E0,-1.250484604E1,1.038240967E0,2.461631012E0,1.278705384E1
1.833820917E0,-1.398406998E1,1.426683197E0,2.213746490E0,1.422990905E1
1.843889917E0,-1.514296005E1,1.935475159E0,2.042203217E0,1.540213937E1
1.853958917E0,-1.517454437E1,2.400258636E0,1.664538574E0,1.545311383E1
1.864028917E0,-1.404244858E1,2.655028839E0,5.462141418E-1,1.430167438E1
1.874097917E0,-1.242596008E1,2.800526276E0,-8.348139954E-1,1.276496556E1
1.884167917E0,-1.091290649E1,2.921923828E0,-1.932182007E0,1.146134784E1
1.894236917E0,-9.708211670E0,2.902464294E0,-2.754721527E0,1.050057920E1
1.904305917E0,-8.816216583E0,2.652933197E0,-2.729124756E0,9.602700210E0
1.914375917E0,-7.974516907E0,2.119442596E0,-2.086960144E0,8.511190249E0
1.924444917E0,-7.454947357E0,1.535955963E0,-1.407373352E0,7.740549113E0
1.934514917E0,-7.084318085E0,1.052461395E0,-8.773255920E-1,7.215603780E0
1.944583917E0,-6.880292358E0,6.694079590E-1,-7.659571838E-1,6.955085935E0
1.954652917E0,-6.727310486E0,3.192860413E-1,-8.921447754E-1,6.793715644E0
1.964722917E0,-6.372398529E0,1.389111328E-1,-8.982820129E-1,6.436899090E0
1.974791917E0,-5.948031006E0,6.406677246E-2,-9.854008484E-1,6.029443775E0
1.984861917E0,-5.609884186E0,8.696914673E-2,-9.485774231E-1,5.690181310E0
1.994930917E0,-5.531147919E0,-6.047424316E-2,-1.034798126E0,5.627438280E0
2.004999917E0,-5.379513245E0,-1.944456482E-1,-1.113983459E0,5.497083864E0
2.015069917E0,-5.306465149E0,-3.293151855E-1,-1.262923737E0,5.464613182E0
2.025138917E0,-5.296136627E0,-4.498146057E-1,-1.528321838E0,5.530566336E0
2.035207917E0,-5.478906555E0,-5.144801331E-1,-1.691332855E0,5.757057727E0
2.045277917E0,-5.707630920E0,-4.658312988E-1,-1.785337372E0,5.998456389E0
2.055346917E0,-5.913452911E0,-5.545967102E-1,-1.998194733E0,6.266520967E0
2.065416917E0,-6.192921753E0,-5.974076843E-1,-2.158511353E0,6.585464831E0
2.075485917E0,-6.515650635E0,-5.766009521E-1,-2.109712830E0,6.872922237E0
2.085554917E0,-6.842121735E0,-5.593867493E-1,-2.059716797E0,7.167285166E0
2.095624917E0,-6.884932709E0,-3.576063538E-1,-2.082619171E0,7.201908311E0
2.105693917E0,-6.704707489E0,9.011260986E-2,-2.378104706E0,7.114534756E0
2.115762917E0,-6.772067413E0,7.903564453E-1,-2.771336975E0,7.359746530E0
2.125832917E0,-7.014563141E0,1.172661438E0,-3.503314819E0,7.927953433E0
2.135901917E0,-7.559729462E0,1.068777466E0,-4.420906677E0,8.822483248E0
2.145971917E0,-8.049211578E0,6.846762085E-1,-5.519621887E0,9.783905883E0
2.156040917E0,-8.678802338E0,2.570155334E-1,-6.522536316E0,1.085961081E1
2.166109917E0,-8.974138184E0,-2.128573608E-1,-7.474406891E0,1.168106257E1
2.176179917E0,-9.663005676E0,-7.746391296E-1,-8.215216370E0,1.270682984E1
2.186248917E0,-1.052910461E1,-1.235081635E0,-7.629484406E0,1.306125962E1
2.196318917E0,-1.161943726E1,-1.265318756E0,-5.627248077E0,1.297221163E1
2.206387917E0,-1.215652039E1,-1.073567505E0,-4.340972900E0,1.295289855E1
2.216456917E0,-1.220951019E1,-3.493734741E-1,-4.572541351E0,1.304232860E1
2.226526917E0,-1.223735229E1,2.219883728E-1,-5.564827881E0,1.344505037E1
2.236595917E0,-1.239587265E1,1.041833496E0,-6.508315887E0,1.403927532E1
2.246665917E0,-1.237132370E1,2.377206573E0,-7.026238861E0,1.442458990E1
2.256734917E0,-1.183768341E1,3.948339386E0,-7.052584076E0,1.433384368E1
2.266803917E0,-1.046892975E1,5.323829041E0,-7.412136383E0,1.388817524E1
2.276873917E0,-8.888665924E0,6.070775757E0,-7.724836121E0,1.324899216E1
2.286942917E0,-8.137078857E0,6.240073700E0,-7.660469971E0,1.279974110E1
2.297011917E0,-9.289532318E0,5.999523926E0,-7.251969452E0,1.322424890E1
2.307081917E0,-1.133368149E1,5.314997406E0,-6.210585022E0,1.397400801E1
2.317150917E0,-1.279000305E1,3.994593201E0,-5.019960938E0,1.430877216E1
2.327220917E0,-1.325523560E1,2.435285797E0,-4.193080444E0,1.411431228E1
2.337289917E0,-1.280317566E1,1.537452850E0,-2.337988129E0,1.310539037E1
2.347358917E0,-1.205727676E1,1.433568878E0,-4.867877197E-1,1.215195478E1
2.357428917E0,-1.127066254E1,1.738784180E0,1.362167358E-2,1.140400763E1
2.367497917E0,-9.969717865E0,2.071691895E0,4.400848389E-2,1.018278539E1
2.377567917E0,-8.464597778E0,2.496059418E0,1.407073975E-1,8.826070855E0
2.387636917E0,-7.241491241E0,2.936743011E0,2.110610962E-1,7.817173511E0
2.397705917E0,-6.560706940E0,2.966082001E0,8.936416626E-2,7.200590527E0
2.407775917E0,-7.017107849E0,2.660417633E0,-7.963439941E-2,7.504929459E0
2.417844917E0,-8.132288818E0,2.282752991E0,1.727407837E-1,8.448368009E0
2.427913917E0,-9.409882050E0,2.079625397E0,8.494834900E-1,9.674313628E0
2.437983917E0,-1.086919739E1,1.867666168E0,1.482666779E0,1.112770999E1
2.448052917E0,-1.245350281E1,1.454225922E0,2.300715637E0,1.274746240E1
2.458122917E0,-1.372211472E1,1.149309998E0,3.171305237E0,1.413062358E1
2.468191917E0,-1.377375732E1,3.415896606E-1,3.015329590E0,1.410408759E1
2.478260917E0,-1.287772064E1,-2.365081787E-1,2.599793701E0,1.313965572E1
2.488330917E0,-1.153546188E1,-5.810916138E-1,1.928739166E0,1.171002063E1
2.498399917E0,-1.048315018E1,-7.072792053E-1,1.365011444E0,1.059527903E1
2.508469917E0,-9.707612915E0,-7.491920471E-1,9.545649719E-1,9.783160610E0
2.518538917E0,-9.022188263E0,-8.511300659E-1,2.616558838E-1,9.066022680E0
2.528607917E0,-8.753047943E0,-7.791297913E-1,-6.060896301E-1,8.808532010E0
2.538677917E0,-8.685089264E0,-5.173242188E-1,-9.466314697E-1,8.751829009E0
2.548746917E0,-8.617429962E0,-1.519340515E-1,-1.005159760E0,8.677184408E0
2.558815917E0,-8.472531281E0,1.230441284E-1,-1.324894867E0,8.576378756E0
2.568885917E0,-8.172106018E0,4.153862000E-1,-1.681453400E0,8.353630827E0
2.578954917E0,-7.859256592E0,7.137158203E-1,-1.967209167E0,8.133093898E0
2.589024917E0,-7.285948792E0,9.770182800E-1,-2.273172913E0,7.694603928E0
2.599093917E0,-6.822362823E0,1.108295288E0,-2.292782135E0,7.282156470E0
2.609162917E0,-6.575376434E0,8.478369141E-1,-2.281106415E0,7.011265874E0
2.619232917E0,-6.374943237E0,4.331991577E-1,-2.560724945E0,6.883667266E0
2.629301917E0,-6.512656860E0,-1.267863464E-1,-2.612217865E0,7.018151917E0
2.639371917E0,-6.895261230E0,-4.911286926E-1,-2.697390747E0,7.420360616E0
2.649440917E0,-7.456294556E0,-7.249424744E-1,-3.044518890E0,8.086468040E0
2.659509917E0,-8.248746643E0,-1.065634003E0,-3.730093231E0,9.115426075E0
2.669579917E0,-8.881181488E0,-1.305585022E0,-4.479884033E0,1.003241236E1
2.679648917E0,-8.648714905E0,-1.327289886E0,-4.510570221E0,9.844146061E0
2.689717917E0,-7.959248657E0,-1.001267853E0,-3.736080780E0,8.849320657E0
2.699787917E0,-7.153773651E0,-2.948867798E-1,-2.704875183E0,7.653743229E0
2.709856917E0,-6.554270325E0,1.279838562E-1,-1.887425079E0,6.821818877E0
2.719926917E0,-6.283932495E0,2.335144043E-1,-1.442101135E0,6.451510851E0
2.729995917E0,-6.266269226E0,2.427951050E-1,-1.213227081E0,6.387252886E0
2.740064917E0,-6.677314453E0,3.393443298E-1,-9.584568787E-1,6.754281788E0
2.750134917E0,-7.494764557E0,5.053491211E-1,-9.264234924E-1,7.568694338E0
2.760203917E0,-8.218958588E0,6.649172974E-1,-1.162033539E0,8.327287507E0
2.770273917E0,-9.179660797E0,7.225474548E-1,-1.248403931E0,9.292295709E0
2.780342917E0,-1.002136047E1,8.988807678E-1,-1.118324432E0,1.012355184E1
2.790411917E0,-1.009216324E1,1.099313965E0,-6.668632507E-1,1.017373858E1
2.800481583E0,-1.035845947E1,1.218615875E0,1.062789917E-1,1.043043635E1
2.810550583E0,-1.075797867E1,1.104403381E0,8.387059021E-1,1.084699218E1
2.820620583E0,-1.085632416E1,5.517526245E-1,8.845106506E-1,1.090626262E1
2.830689583E0,-1.105196732E1,-5.578898621E-1,3.793112183E-1,1.107253809E1
2.840758583E0,-1.218810471E1,-1.437909851E0,-3.927832031E-1,1.227891525E1
2.850828583E0,-1.342977264E1,-1.911674652E0,-1.088237000E0,1.360873076E1
2.860897583E0,-1.440424622E1,-2.085762634E0,-1.860930176E0,1.467296071E1
2.870966583E0,-1.472143661E1,-2.083367615E0,-2.379152527E0,1.505727344E1
2.881036583E0,-1.425575500E1,-2.287543030E0,-3.307222595E0,1.481206013E1
2.891105583E0,-1.414483566E1,-2.503843231E0,-4.233197021E0,1.497549879E1
2.901175583E0,-1.438897797E1,-2.622546387E0,-4.948409729E0,1.544044026E1
2.911244583E0,-1.481499207E1,-2.489473114E0,-5.300776978E0,1.593046461E1
2.921313583E0,-1.542856613E1,-1.755998383E0,-5.025349731E0,1.632110055E1
2.931383583E0,-1.564037567E1,-8.063731384E-1,-3.836671600E0,1.612425619E1
2.941452583E0,-1.492366608E1,-3.980223083E-1,-2.886447601E0,1.520545332E1
2.951522583E0,-1.342019257E1,-1.243913269E-1,-2.018103333E0,1.357165365E1
2.961591583E0,-1.161838943E1,2.348616028E-1,-1.258882141E0,1.168875174E1
2.971660583E0,-1.021805145E1,6.143225098E-1,-3.751199341E-1,1.024337262E1
2.981730583E0,-8.709338837E0,7.884104919E-1,1.366658020E-1,8.746019187E0
2.991799583E0,-7.787555695E0,7.226971436E-1,1.908531189E-1,7.823345817E0
3.001868583E0,-8.068371735E0,3.655398560E-1,1.896556091E-1,8.078874370E0
3.011938583E0,-9.339378662E0,3.802093506E-2,2.845582581E-1,9.343790065E0
3.022007583E0,-1.126527374E1,-5.553451538E-2,4.502636719E-1,1.127440526E1
3.032077583E0,-1.311333069E1,8.173004150E-2,6.496490479E-1,1.312966738E1
3.042146583E0,-1.462713272E1,4.692741394E-1,5.069956970E-1,1.464343793E1
3.052215583E0,-1.514415756E1,1.138981476E0,-3.914360046E-1,1.519197187E1
3.062285583E0,-1.482427277E1,1.773362274E0,-1.317859497E0,1.498801623E1
3.072354583E0,-1.391221939E1,2.477498016E0,-1.520687714E0,1.421268222E1
3.082424583E0,-1.268686752E1,2.920876007E0,-1.442400513E0,1.309842141E1
3.092493583E0,-1.116692825E1,2.935246124E0,-1.349892883E0,1.162489429E1
3.102562583E0,-9.093739471E0,2.809806976E0,-8.657995605E-1,9.557233998E0
3.112632583E0,-7.549101563E0,2.560874634E0,-4.453239441E-1,7.984067053E0
3.122701583E0,-6.626270599E0,2.317031708E0,-3.608995056E-1,7.028964820E0
3.132771583E0,-5.938899994E0,2.127675476E0,-3.785627747E-1,6.319877043E0
3.142840583E0,-5.355862427E0,1.781146088E0,-4.924758911E-1,5.665710566E0
3.152909583E0,-4.972659302E0,1.375938721E0,-7.825726318E-1,5.218521612E0
3.162979583E0,-4.769082642E0,8.812174988E-1,-1.139131165E0,4.981798203E0
3.173048583E0,-4.932842102E0,5.818400574E-1,-1.196611633E0,5.109143613E0
3.183117583E0,-5.150040436E0,5.528004456E-1,-1.252744904E0,5.328965623E0
3.193187583E0,-5.429359589E0,6.177653503E-1,-1.519190826E0,5.671641767E0
3.203256583E0,-5.750441895E0,8.226892090E-1,-1.903591461E0,6.112942006E0
3.213326583E0,-5.988596649E0,1.034498749E0,-2.127076721E0,6.438783493E0
3.223395583E0,-6.150410156E0,1.102307739E0,-2.216889954E0,6.630024774E0
