"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.365657820E0,1.539999992E-1,-2.106999904E-1,-1.786799908E0,1.805758676E0
1.375657820E0,-2.539999969E-2,-2.764999866E-1,-1.462000012E0,1.488133542E0
1.385657820E0,-2.858999968E-1,-3.700999916E-1,-1.429000020E0,1.503580350E0
1.395657820E0,-5.572999716E-1,-3.831000030E-1,-1.668499947E0,1.800344673E0
1.405657820E0,-6.516999602E-1,-2.724999785E-1,-2.024299860E0,2.144005364E0
1.415657820E0,-4.708999991E-1,-7.180000097E-2,-2.105999947E0,2.159198422E0
1.425657820E0,-2.301999927E-1,1.057999954E-1,-1.855699897E0,1.872914249E0
1.435657820E0,4.349999875E-2,2.613999844E-1,-1.469999909E0,1.493694057E0
1.445657820E0,1.458999962E-1,4.818999767E-1,-7.912999988E-1,9.379072899E-1
1.455657820E0,-1.939999871E-2,7.240999937E-1,-1.323999912E-1,7.363605900E-1
1.465657820E0,-3.137999773E-1,8.438999653E-1,2.799999900E-2,9.007894188E-1
1.475657820E0,-6.117999554E-1,8.560000062E-1,-3.087999821E-1,1.096536650E0
1.485657820E0,-8.784999847E-1,8.295999765E-1,-7.803999782E-1,1.438409702E0
1.495657820E0,-9.621999860E-1,8.866999745E-1,-1.093899965E0,1.705486087E0
1.505657820E0,-7.885999680E-1,9.641999602E-1,-1.319700003E0,1.814711980E0
1.515657820E0,-4.852999747E-1,1.020300031E0,-1.312500000E0,1.731815368E0
1.525657820E0,-1.107999980E-1,1.022199988E0,-7.992999554E-1,1.302324796E0
1.535657820E0,1.563999951E-1,8.739999533E-1,3.466999829E-1,9.531724686E-1
1.545657820E0,3.786999881E-1,5.223000050E-1,1.470199943E0,1.605521363E0
1.555657820E0,4.026999772E-1,1.552999914E-1,2.436300039E0,2.474235890E0
1.565657820E0,1.331000030E-1,-1.063999981E-1,3.089699984E0,3.094395346E0
1.575657820E0,-2.009999901E-1,-3.484999835E-1,3.235999823E0,3.260912156E0
1.585657820E0,-5.516999960E-1,-4.490000010E-1,2.846899986E0,2.934418753E0
1.595657820E0,-7.075999975E-1,-2.732000053E-1,2.089499950E0,2.222913863E0
1.605657820E0,-4.481000006E-1,-8.429999650E-2,1.100700021E0,1.191402802E0
1.615657820E0,-1.384999901E-1,-1.094999984E-1,3.200999796E-1,3.655632556E-1
1.625657820E0,2.496999949E-1,-2.073999941E-1,-2.232999951E-1,3.939895085E-1
1.635657820E0,8.799999952E-1,-4.667999744E-1,-5.550000072E-1,1.140318910E0
1.645657820E0,1.578699946E0,-7.024999857E-1,-7.493999600E-1,1.883454287E0
1.655657820E0,2.083799839E0,-9.012999535E-1,-6.114999652E-1,2.351275310E0
1.665657820E0,2.355399847E0,-1.144500017E0,-2.579999864E-1,2.631416486E0
1.675657820E0,2.422799826E0,-1.439099908E0,1.852999926E-1,2.824058007E0
1.685657820E0,2.207799911E0,-1.685899973E0,2.698999941E-1,2.790964918E0
1.695657820E0,1.829899907E0,-1.942399979E0,-3.748999834E-1,2.694810076E0
1.705657820E0,1.424999952E0,-2.172199965E0,-1.248000026E0,2.882114088E0
1.715657820E0,1.104799986E0,-2.394700050E0,-2.504899979E0,3.637264802E0
1.725659383E0,1.051599979E0,-2.518299818E0,-4.184299946E0,4.995604320E0
1.735657820E0,1.456900001E0,-2.564599991E0,-6.217599869E0,6.881735163E0
1.745657820E0,1.752999902E0,-2.762099981E0,-7.517999649E0,8.198934302E0
1.755657820E0,2.057399988E0,-2.994400024E0,-7.902799606E0,8.697905945E0
1.765657820E0,2.340100050E0,-3.145999908E0,-7.648799896E0,8.595203518E0
1.775657820E0,2.306299925E0,-3.324599981E0,-7.266799927E0,8.317353278E0
1.785657820E0,2.158999920E0,-3.668399811E0,-6.737799644E0,7.969716549E0
1.795657820E0,1.914199948E0,-3.993799925E0,-5.875599861E0,7.357803545E0
1.805657820E0,1.527699947E0,-4.218299866E0,-4.836599827E0,6.597015899E0
1.815657820E0,8.855999708E-1,-4.409199715E0,-4.708199978E0,6.510950504E0
1.825657820E0,6.243000031E-1,-4.304299831E0,-5.479899883E0,6.996145386E0
1.835657820E0,1.066399932E0,-4.459700108E0,-5.414700031E0,7.095428831E0
1.845657820E0,1.591699958E0,-4.556699753E0,-3.856799841E0,6.178343338E0
1.855657820E0,2.096199989E0,-4.331599712E0,-1.437399983E0,5.022243441E0
1.865657820E0,2.504099846E0,-3.886499882E0,1.194399953E0,4.775142785E0
1.875657820E0,2.316200018E0,-3.426399946E0,3.124199867E0,5.183205950E0
1.885657820E0,1.715199947E0,-3.134999990E0,3.647300005E0,5.106166187E0
1.895657820E0,8.088999987E-1,-2.991400003E0,2.888799906E0,4.236503049E0
1.905657820E0,1.485999972E-1,-2.697700024E0,1.055400014E0,2.900609689E0
1.915657820E0,4.380000010E-2,-2.495199919E0,-6.019999981E-1,2.567166740E0
1.925657820E0,5.439999700E-1,-2.274600029E0,-3.480999768E-1,2.364511546E0
1.935657820E0,1.346699953E0,-1.675099969E0,1.509299994E0,2.626318172E0
1.945657820E0,1.991799951E0,-9.566999674E-1,3.451900005E0,4.098555296E0
1.955657820E0,2.125999928E0,-4.283999801E-1,4.577600002E0,5.065355270E0
1.965657820E0,1.696999907E0,-1.761000007E-1,4.817699909E0,5.110875885E0
1.975657820E0,1.020300031E0,-1.474999934E-1,4.198100090E0,4.322824628E0
1.985657820E0,2.895999849E-1,-2.570999861E-1,2.938599825E0,2.964006998E0
1.995657820E0,-2.635999918E-1,-1.949999928E-1,1.486699939E0,1.522427884E0
2.005659383E0,-6.976000071E-1,2.017000020E-1,5.099999905E-1,8.873717659E-1
2.015657820E0,-8.211999536E-1,5.119000077E-1,1.699000001E-1,9.824851101E-1
2.025657820E0,-6.783999801E-1,6.347999573E-1,-3.051999807E-1,9.779287024E-1
2.035657820E0,-6.482999921E-1,9.013999701E-1,1.083000004E-1,1.115591178E0
2.045657820E0,-3.252999783E-1,1.035099983E0,1.332299948E0,1.718218613E0
2.055657820E0,-2.279999852E-2,9.850999713E-1,2.295799971E0,2.498327300E0
2.065657820E0,-1.290999949E-1,9.151999950E-1,2.523099899E0,2.687059907E0
2.075657820E0,-2.362999916E-1,8.231999874E-1,1.911399961E0,2.094503692E0
2.085657820E0,-2.894999981E-1,6.254000068E-1,6.340999603E-1,9.364924864E-1
2.095657820E0,-3.545999825E-1,3.411999941E-1,-6.809999943E-1,8.401902021E-1
2.105657820E0,-3.810999990E-1,-1.860000007E-2,-1.757699966E0,1.798636245E0
2.115657820E0,-4.183000028E-1,-5.629000068E-1,-2.318599939E0,2.422341221E0
2.125657820E0,-5.827000141E-1,-1.197199941E0,-2.200399876E0,2.571883865E0
2.135657820E0,-5.587999821E-1,-2.008899927E0,-1.344599962E0,2.481105680E0
2.145657820E0,-4.660999775E-1,-2.620599985E0,1.167999953E-1,2.664288969E0
2.155657820E0,-1.762000024E-1,-3.063499928E0,1.448400021E0,3.393219838E0
2.165657820E0,1.838999987E-1,-3.218799829E0,2.628700018E0,4.159874438E0
2.175657820E0,5.313999653E-1,-3.337800026E0,3.416800022E0,4.806018865E0
2.185657820E0,6.496999860E-1,-3.335399866E0,3.489699841E0,4.870832302E0
2.195657820E0,6.424999833E-1,-3.258199930E0,3.205600023E0,4.615684621E0
2.205657820E0,6.040999889E-1,-3.345799923E0,2.962499857E0,4.509514311E0
2.215657820E0,2.448999882E-1,-3.465299845E0,2.600499868E0,4.339456024E0
2.225657820E0,1.609999873E-2,-3.474699974E0,2.484699965E0,4.271713126E0
2.235657820E0,9.739999473E-2,-3.371699810E0,3.280699968E0,4.705405259E0
2.245657820E0,5.350000039E-2,-3.347199917E0,3.999899864E0,5.215918755E0
2.255657820E0,-6.889999658E-2,-3.210899830E0,4.661600113E0,5.660842741E0
2.265657820E0,1.809999906E-2,-2.898000002E0,5.338599682E0,6.074485837E0
2.275657820E0,4.578999877E-1,-2.589599848E0,6.149999619E0,6.688661681E0
2.285657820E0,9.147999883E-1,-2.310999870E0,6.475299835E0,6.935927290E0
2.295659383E0,1.291100025E0,-2.076499939E0,6.250499725E0,6.711746277E0
2.305657820E0,1.791599989E0,-1.787299991E0,5.976299763E0,6.490025472E0
2.315657820E0,2.317899942E0,-1.352599978E0,5.919300079E0,6.499253824E0
2.325657820E0,2.716099977E0,-7.619999647E-1,5.879099846E0,6.520863289E0
2.335657820E0,2.997799873E0,-2.122999877E-1,6.057600021E0,6.762129353E0
2.345657820E0,2.965899944E0,2.741999924E-1,6.294099808E0,6.963292361E0
2.355657820E0,2.622499943E0,5.976999998E-1,6.208799839E0,6.766383575E0
2.365657820E0,2.056200027E0,7.089999914E-1,5.965600014E0,6.349726220E0
2.375657820E0,1.580699921E0,8.167999983E-1,5.958499908E0,6.218480171E0
2.385657820E0,1.217499971E0,8.751999736E-1,5.746200085E0,5.938610661E0
2.395657820E0,7.723999619E-1,1.101699948E0,5.278100014E0,5.446896752E0
2.405657820E0,3.628999889E-1,1.536899924E0,4.712800026E0,4.970336192E0
2.415657820E0,5.599999800E-3,2.131799936E0,4.172399998E0,4.685458790E0
2.425657820E0,-2.345999926E-1,2.679299831E0,3.621699810E0,4.511141126E0
2.435657820E0,-5.659999847E-1,2.970899820E0,2.854300022E0,4.158561090E0
2.445657820E0,-1.058200002E0,3.114699841E0,2.107399940E0,3.906696411E0
2.455657820E0,-1.613499999E0,3.083499908E0,1.522099972E0,3.798439450E0
