"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.171952083E-1,4.619693298E0,8.226892090E-1,3.109184418E0,5.628979610E0
8.272642083E-1,5.750142517E0,1.027613068E0,4.732558594E0,7.517794785E0
8.373342083E-1,5.725593567E0,1.485361176E0,5.535638580E0,8.101358775E0
8.474032083E-1,5.182971954E0,2.019300842E0,5.539829865E0,7.850508843E0
8.574722083E-1,5.173990631E0,3.970343628E0,4.501588898E0,7.924525865E0
8.675412083E-1,6.035598907E0,7.272327118E0,1.757046204E0,9.612617086E0
8.776102084E-1,7.708819427E0,9.992171173E0,-4.481231232E0,1.339219232E1
8.876792083E-1,9.106463013E0,1.279194901E1,-1.281769547E1,2.026955710E1
8.977482083E-1,1.008063721E1,1.566941528E1,-1.751178406E1,2.556975562E1
9.078182083E-1,1.083267334E1,1.781400558E1,-1.712184494E1,2.697856892E1
9.178872083E-1,1.057356216E1,1.751866974E1,-1.148337021E1,2.346426640E1
9.279562084E-1,1.021745270E1,1.524385025E1,-4.998854828E0,1.901998580E1
9.380252083E-1,9.614955597E0,1.352961502E1,-2.619702301E0,1.680359170E1
9.480942083E-1,7.846982117E0,1.279898438E1,-2.606080627E0,1.523747963E1
9.581632083E-1,6.359525299E0,1.270797363E1,-2.881507874E0,1.449962908E1
9.682322083E-1,6.601122894E0,1.304926392E1,-2.712958374E0,1.487340766E1
9.783022084E-1,8.148455200E0,1.361224319E1,-1.192420349E0,1.590950512E1
9.883712083E-1,1.007943970E1,1.467847595E1,-5.523513794E-2,1.780606110E1
9.984402083E-1,1.211805038E1,1.626697266E1,-7.026388550E-1,2.029668066E1
1.008509208E0,1.444196777E1,1.786280411E1,-2.614612885E0,2.311896201E1
1.018578208E0,1.683444260E1,1.932915482E1,-4.361180878E0,2.600066503E1
1.028647208E0,1.842353806E1,2.004810974E1,-3.087329865E0,2.740228210E1
1.038716208E0,1.900073776E1,2.015543655E1,-7.520361328E-1,2.770983971E1
1.048786208E0,1.940355011E1,2.047771637E1,5.435197449E-1,2.821577641E1
1.058855208E0,1.944950455E1,2.094279922E1,6.400689697E-1,2.858834998E1
1.068924208E0,1.940190353E1,2.095537308E1,-3.357518005E-1,2.856001139E1
1.078993208E0,1.757405457E1,1.991563522E1,-2.387385406E0,2.666794948E1
1.089062208E0,1.407747574E1,1.760758484E1,-4.893923035E0,2.306843839E1
1.099131208E0,1.028556107E1,1.525432846E1,-5.567372589E0,1.922193905E1
1.109200208E0,7.098089447E0,1.294597870E1,-4.406835938E0,1.540783701E1
1.119270208E0,4.582720184E0,1.040561142E1,-4.373904419E0,1.218232790E1
1.129339208E0,2.183659058E0,7.834557953E0,-5.595813446E0,9.872273969E0
1.139408208E0,3.875440979E-1,5.552852783E0,-6.552623749E0,8.597746359E0
1.149477208E0,-5.855822754E-1,3.688180389E0,-6.298751678E0,7.322557879E0
1.159546208E0,-7.366181946E-1,1.845661926E0,-5.635181580E0,5.975311351E0
1.169615208E0,-2.255809021E-1,-1.128652954E-1,-5.195545807E0,5.201665267E0
1.179684208E0,9.699829102E-1,-2.117796021E0,-5.081483002E0,5.589937059E0
1.189754208E0,2.625091095E0,-3.897744598E0,-6.154451752E0,7.743435450E0
1.199823208E0,5.015919342E0,-4.075125732E0,-7.165898438E0,9.649673414E0
1.209892208E0,6.845265198E0,-2.530787201E0,-6.979086914E0,1.009802920E1
1.219961208E0,5.394931183E0,-1.204694824E0,-4.269721069E0,6.984775594E0
1.230030208E0,2.286495209E0,-4.126918030E-1,-1.380130005E-1,2.327535704E0
1.240099208E0,9.324110413E-1,1.203197937E0,2.429447937E0,2.866930921E0
1.250168208E0,2.544708252E-2,2.488574982E0,3.817062378E0,4.556711335E0
1.260238208E0,-8.695417786E-1,2.386487274E0,4.665647736E0,5.312221118E0
1.270307208E0,-1.374741211E0,1.952090607E0,4.759502563E0,5.324794436E0
1.280376208E0,-1.670526123E0,1.492097168E0,4.412524109E0,4.948472542E0
1.290445208E0,-1.958676910E0,9.892927551E-1,3.940705261E0,4.510462654E0
1.300514208E0,-2.187251587E0,6.388714600E-1,3.569177856E0,4.234531476E0
1.310583208E0,-2.521955566E0,4.519102478E-1,3.331172791E0,4.202522446E0
1.320652208E0,-2.653831329E0,3.716770935E-1,3.202440491E0,4.175714272E0
1.330722208E0,-2.313588867E0,2.839595032E-1,2.912493439E0,3.730408084E0
1.340791208E0,-2.182760925E0,2.356100464E-1,2.494412842E0,3.322958437E0
1.350860208E0,-1.989363098E0,1.827699280E-1,2.030527496E0,2.848510540E0
1.360929208E0,-1.744622040E0,4.475692749E-2,1.659299469E0,2.408107965E0
1.370998208E0,-1.444645844E0,-1.508862305E-1,1.387315063E0,2.008584415E0
1.381067208E0,-1.168919220E0,-3.721261597E-1,1.201551361E0,1.717141722E0
1.391136208E0,-9.081614685E-1,-5.565426636E-1,1.089584198E0,1.523709524E0
1.401206208E0,-6.662644958E-1,-6.957531738E-1,9.692344666E-1,1.366527098E0
1.411275208E0,-4.474195862E-1,-8.274792480E-1,9.337582397E-1,1.325447337E0
1.421344208E0,-2.591111755E-1,-9.298663330E-1,9.993218994E-1,1.389400683E0
1.431413208E0,-1.137634277E-1,-9.363029480E-1,1.112037506E0,1.458160740E0
1.441482208E0,-7.244934082E-2,-8.858578491E-1,1.234183502E0,1.520921416E0
1.451551208E0,-1.097218323E-1,-8.509803772E-1,1.263522491E0,1.527316460E0
1.461620208E0,-9.280700684E-2,-8.408015442E-1,1.180594940E0,1.452365240E0
1.471690208E0,-7.544311523E-2,-7.917036438E-1,9.231303406E-1,1.218464587E0
1.481759208E0,-1.116677856E-1,-7.011419678E-1,5.516029358E-1,8.990748312E-1
1.491828208E0,-4.670288086E-2,-5.481600952E-1,6.945556641E-2,5.545130519E-1
1.501897208E0,7.074288940E-1,7.798782349E-1,8.527766418E-1,1.354951550E0
1.511966208E0,1.852996674E0,3.981570282E0,6.213578796E-1,4.435378698E0
1.522035208E0,-7.035369873E-2,1.529219971E0,-8.077203369E0,8.220990064E0
1.532104208E0,-1.256636810E0,2.409689026E0,-1.862067810E1,1.881795393E1
1.542174208E0,-7.834707642E-1,4.263434143E0,-2.105805954E1,2.149959462E1
1.552243208E0,6.715036011E-1,5.783074036E0,-1.842937592E1,1.932709908E1
1.562312208E0,1.783092041E0,8.676856384E0,-1.326421692E1,1.595013180E1
1.572381208E0,2.765050049E0,1.069091812E1,-5.230722656E0,1.221890713E1
1.582450208E0,2.697390747E0,1.016970200E1,2.998564453E0,1.094029910E1
1.592519208E0,4.642895050E0,1.328726898E1,7.231312408E0,1.582402827E1
1.602588208E0,1.116258728E1,1.888697433E1,8.039481812E0,2.336566759E1
1.612658208E0,2.210737747E1,2.665447174E1,-3.757037201E0,3.483263313E1
1.622727208E0,3.422467941E1,3.823005020E1,-3.232033951E1,6.064214512E1
1.632796208E0,4.355777115E1,4.021222824E1,-1.252864655E1,6.059100356E1
1.642865208E0,4.327336258E1,3.612392990E1,7.056326294E0,5.680945310E1
1.652934208E0,2.914334610E1,3.168790466E1,6.324348450E-1,4.305645013E1
1.663003333E0,1.591939545E1,2.274984146E1,6.822811890E-1,2.777495176E1
1.673073333E0,1.321586746E1,1.553170166E1,-3.252885590E0,2.065125115E1
1.683142333E0,1.349548599E1,1.228794708E1,-4.376449127E0,1.876899285E1
1.693211333E0,1.504326736E1,1.138472534E1,-2.329156494E-1,1.886706426E1
1.703280333E0,1.906211014E1,1.073402847E1,-2.776426392E0,2.205202833E1
1.713349333E0,2.197580109E1,1.121497833E1,-5.089566193E0,2.519157114E1
1.723418333E0,2.220617203E1,1.330478256E1,-4.472698975E0,2.627044635E1
1.733487333E0,2.270553360E1,1.526585449E1,-2.962639160E0,2.752026163E1
1.743557333E0,2.271690994E1,1.647144745E1,-1.932182007E0,2.812649828E1
1.753626333E0,2.192460754E1,1.695404388E1,-2.436483307E0,2.782201414E1
1.763695333E0,1.940340042E1,1.731614090E1,-4.375101929E0,2.637199652E1
1.773764333E0,1.659449158E1,1.758632904E1,-6.528374176E0,2.504547443E1
1.783833333E0,1.407463165E1,1.699984863E1,-6.823859711E0,2.310097771E1
1.793902333E0,1.092937225E1,1.567794754E1,-5.805826721E0,1.997390400E1
1.803971333E0,7.401508484E0,1.322005875E1,-5.486989746E0,1.611394854E1
1.814040333E0,4.116290131E0,1.005519012E1,-6.844217377E0,1.284110604E1
1.824110333E0,1.357077942E0,6.712491302E0,-9.647587738E0,1.183110938E1
1.834179333E0,-1.475930786E-1,4.428840179E0,-1.065454376E1,1.153931158E1
1.844248333E0,-3.885919189E-1,3.334316254E0,-7.832761688E0,8.521785272E0
1.854317333E0,-1.713935852E-1,2.571203156E0,-3.576811981E0,4.408406217E0
1.864386333E0,5.325924683E-1,1.313368835E0,-7.524851990E-1,1.604626564E0
1.874455333E0,7.767347717E-1,-3.409909058E-1,2.996768188E-1,8.996654374E-1
1.884524333E0,8.631051636E-1,-1.788181458E0,7.325765991E-1,2.116414875E0
1.894594333E0,9.255253601E-1,-2.327210541E0,1.667981415E0,3.009097555E0
1.904663333E0,6.875202942E-1,-1.757195892E0,3.118914185E0,3.645277390E0
1.914732333E0,3.902384949E-1,-6.231541443E-1,4.316723328E0,4.378893406E0
1.924801333E0,4.156855774E-1,3.164419556E-1,4.647385712E0,4.676657349E0
1.934870333E0,5.852828979E-1,5.951623535E-1,4.249662781E0,4.330866893E0
1.944939333E0,4.270619202E-1,3.710783386E-1,3.353476410E0,3.400865338E0
1.955009333E0,2.113604736E-1,5.014572144E-2,2.374212799E0,2.384129665E0
1.965078333E0,1.916015625E-2,-2.842588806E-1,1.523232422E0,1.549647455E0
1.975147333E0,-1.347198486E-1,-7.291337585E-1,9.157955933E-1,1.178332315E0
1.985216333E0,-2.615061951E-1,-1.130149841E0,5.984555054E-1,1.305286614E0
1.995285333E0,-3.791615295E-1,-1.465153198E0,6.155200195E-1,1.633799943E0
2.005354333E0,-4.608915710E-1,-1.709594879E0,9.952803040E-1,2.031186494E0
2.015423333E0,-3.875440979E-1,-1.755998383E0,1.494791565E0,2.338401713E0
2.025493333E0,-3.125500488E-1,-1.720971222E0,2.168091431E0,2.785686618E0
2.035562333E0,-2.013313293E-1,-1.779349823E0,2.850522308E0,3.366318097E0
2.045631333E0,-6.975494385E-2,-1.888472900E0,3.233725433E0,3.745420647E0
2.055700333E0,1.122665405E-1,-1.977837067E0,3.229534149E0,3.788711398E0
2.065769333E0,3.549119568E-1,-2.051783295E0,2.994971924E0,3.647688859E0
2.075838333E0,5.194198608E-1,-2.080673218E0,2.555186462E0,3.335862091E0
2.085907333E0,5.526507568E-1,-2.127525787E0,2.089953918E0,3.033100100E0
2.095977333E0,6.415658569E-1,-2.129920807E0,1.791474609E0,2.856142620E0
2.106046333E0,6.527925110E-1,-2.076332245E0,1.574425964E0,2.686281960E0
2.116115333E0,5.745053101E-1,-2.019151154E0,1.459465027E0,2.556768644E0
2.126184333E0,3.100053406E-1,-1.916764069E0,1.373394012E0,2.378297483E0
2.136253333E0,-1.496887207E-2,-1.665436707E0,1.311871948E0,2.120120633E0
2.146322333E0,-1.794767761E-1,-1.410067749E0,1.206341400E0,1.864339707E0
2.156391333E0,-2.960842896E-1,-1.188378754E0,9.735754395E-1,1.564531593E0
2.166461333E0,-1.664538574E-1,-8.035290527E-1,4.745132446E-1,9.479075084E-1
2.176530333E0,1.251397705E-1,-3.152444458E-1,1.496887207E-3,3.391773333E-1
2.186599333E0,3.760180664E-1,2.029779053E-1,-6.451583862E-2,4.321480183E-1
2.196668333E0,1.184636536E0,2.303110657E0,1.659898224E0,3.076189938E0
2.206737333E0,1.563049622E0,3.125650177E0,8.240364075E-1,3.590522128E0
2.216806333E0,1.539398804E0,2.201921082E0,-4.157005463E0,4.949636304E0
2.226875333E0,1.508263550E0,1.153052216E0,-1.743514343E1,1.753820444E1
2.236945333E0,3.960314484E0,7.604187012E-2,-2.279010773E1,2.313177216E1
2.247014333E0,8.216413879E0,2.330354004E0,-2.353241409E1,2.503426691E1
2.257083333E0,1.069376221E1,6.875053253E0,-2.935335938E1,3.198816365E1
2.267152333E0,9.945767670E0,7.650889893E0,-2.259371613E1,2.584434985E1
2.277221333E0,8.667575684E0,7.415878601E0,-1.250903732E1,1.692920962E1
2.287290333E0,8.832083588E0,9.328900452E0,-3.971241760E0,1.344636922E1
2.297359333E0,9.416168976E0,1.104433319E1,5.145549774E0,1.539864333E1
2.307429333E0,1.040067169E1,1.648911072E1,4.909790039E0,2.010399916E1
2.317498333E0,1.573213486E1,2.736938507E1,-4.084107056E0,3.183179600E1
2.327567333E0,2.403656570E1,2.773642181E1,-8.546327820E0,3.768428459E1
2.337636333E0,2.865700745E1,2.176429092E1,-5.749394073E0,3.644123993E1
2.347705333E0,2.774151123E1,2.021231827E1,-1.150492538E1,3.620072600E1
2.357774333E0,2.059851517E1,2.053863968E1,-2.400483170E1,3.771427438E1
2.367843333E0,1.349608475E1,1.642654083E1,-1.918620209E1,2.863714193E1
2.377913333E0,1.060379929E1,1.317410431E1,-6.933880920E0,1.827775392E1
2.387982333E0,8.325087891E0,1.206236618E1,-3.029699707E0,1.496619012E1
2.398051333E0,6.674769745E0,1.283835251E1,-2.679577789E0,1.471584124E1
2.408120333E0,5.810916138E0,1.423809174E1,-2.577789459E0,1.559278683E1
2.418189333E0,5.784870300E0,1.478460526E1,-2.509381714E0,1.607315381E1
2.428258333E0,8.513096924E0,1.488654327E1,-2.430795135E0,1.732024119E1
2.438327333E0,1.159818146E1,1.556837540E1,-3.406166840E0,1.971025363E1
2.448397333E0,1.376537476E1,1.665646271E1,-4.915478210E0,2.216044264E1
2.458466333E0,1.550565582E1,1.667517380E1,-5.785319366E0,2.349375883E1
2.468535333E0,1.644046188E1,1.534533920E1,-6.407575378E0,2.338429482E1
2.478604333E0,1.622700577E1,1.354802673E1,-6.547234955E0,2.212986738E1
2.488673333E0,1.538201294E1,1.190878555E1,-6.468199310E0,2.050031945E1
2.498742333E0,1.499596573E1,1.089509354E1,-6.181096344E0,1.953939619E1
2.508811333E0,1.496707581E1,1.064196991E1,-4.877756653E0,1.900151025E1
2.518881333E0,1.499491791E1,1.131182693E1,-3.246898041E0,1.906167198E1
2.528950333E0,1.508922180E1,1.268357437E1,-2.178419952E0,1.983187301E1
2.539019333E0,1.534818329E1,1.436068680E1,-1.873803406E0,2.110230307E1
2.549088333E0,1.545625854E1,1.605471405E1,-2.665956116E0,2.244453371E1
2.559157333E0,1.402718033E1,1.689641373E1,-4.106260986E0,2.234081386E1
2.569226333E0,1.176643158E1,1.655257874E1,-5.228776703E0,2.097085789E1
2.579295333E0,8.570727081E0,1.519969208E1,-5.918841705E0,1.842608719E1
2.589365333E0,5.841901703E0,1.296618668E1,-6.206992493E0,1.551697677E1
2.599434333E0,3.495980072E0,1.030726593E1,-6.261778564E0,1.255673040E1
2.609503333E0,1.914668427E0,7.449259186E0,-5.972879333E0,9.738208518E0
2.619572333E0,9.135502625E-1,4.669539642E0,-6.023474121E0,7.676028598E0
2.629641333E0,1.514849854E-1,2.163451080E0,-6.191574554E0,6.560416430E0
2.639710333E0,-1.216969299E-1,3.224295044E-1,-5.272934875E0,5.284185191E0
2.649779333E0,5.577401733E-1,-7.620652771E-1,-3.392245789E0,3.521242547E0
2.659849333E0,1.499581604E0,-1.327589264E0,-9.312135315E-1,2.208709325E0
2.669917958E0,2.245031433E0,-1.501826935E0,9.160949707E-1,2.852171151E0
2.679986958E0,3.247496796E0,-2.564616852E0,1.515598297E0,4.406873408E0
2.690055958E0,4.572840729E0,-4.150269470E0,1.787283325E0,6.428840540E0
2.700124958E0,5.798192596E0,-5.165458374E0,2.268532562E0,8.089946699E0
2.710193958E0,6.114185486E0,-4.636757812E0,1.922302551E0,7.910627931E0
2.720262958E0,4.696184235E0,-3.579506378E0,1.112187195E0,6.008658139E0
2.730332958E0,2.612966309E0,-2.736609192E0,9.475296021E-2,3.784917558E0
2.740401958E0,1.312321014E0,-1.726210327E0,-4.358935547E-1,2.211784738E0
2.750470958E0,5.471122742E-1,-9.776170349E-1,-2.278262329E-1,1.143228630E0
2.760539958E0,-1.511856079E-1,-6.500981140E-1,8.008346558E-2,6.722335958E-1
2.770608958E0,-6.393205261E-1,-2.836601257E-1,4.704716492E-1,8.429337902E-1
2.780677958E0,-1.009051666E0,6.825805664E-2,8.987310791E-1,1.352982624E0
2.790747958E0,-1.204395447E0,3.517684937E-1,1.366658020E0,1.855279927E0
2.800816958E0,-1.280736694E0,5.080435181E-1,1.741628265E0,2.220734948E0
2.810885958E0,-1.306632843E0,6.033952332E-1,1.956281891E0,2.428665072E0
2.820954958E0,-1.439257050E0,6.602769470E-1,1.975142670E0,2.531524258E0
2.831023958E0,-1.570983124E0,7.026388550E-1,1.754800873E0,2.457847725E0
2.841092958E0,-1.550176392E0,7.438032532E-1,1.422192535E0,2.231349756E0
2.851161958E0,-1.533111877E0,7.066804504E-1,1.096769257E0,2.013139859E0
2.861231958E0,-1.458267517E0,6.372248840E-1,9.131011963E-1,1.834762518E0
2.871300958E0,-1.358125763E0,5.414241028E-1,7.622149658E-1,1.648823005E0
2.881369958E0,-1.276844788E0,4.153862000E-1,5.731581116E-1,1.459927576E0
2.891438958E0,-1.159937897E0,2.853067017E-1,4.556524658E-1,1.278465881E0
2.901507958E0,-1.077908478E0,1.483415222E-1,3.876937866E-1,1.155075048E0
2.911576958E0,-1.016835480E0,7.080276489E-2,2.881507874E-1,1.059244212E0
2.921645958E0,-1.000220032E0,5.388793945E-2,2.589614868E-1,1.034603824E0
2.931715958E0,-9.940827942E-1,7.619155884E-2,2.698887634E-1,1.032882229E0
2.941784958E0,-9.867480469E-1,1.219963074E-1,2.742297363E-1,1.031385842E0
2.951853958E0,-1.018032990E0,1.981878662E-1,2.936892700E-1,1.077925315E0
2.961922958E0,-1.048120422E0,2.676434326E-1,3.290158081E-1,1.130681577E0
2.971991958E0,-8.807684326E-1,2.418969727E-1,4.164340210E-1,1.003834882E0
2.982060958E0,-2.200424194E-2,6.062393188E-1,9.009764099E-1,1.086171621E0
2.992129958E0,1.394949188E0,2.750979309E0,1.740430756E0,3.541591395E0
3.002199958E0,9.153465271E-1,3.024011536E0,2.414479065E-1,3.168722475E0
3.012268958E0,-6.765930176E-1,1.416803741E0,-5.893244934E0,6.098806999E0
3.022337958E0,-1.860181732E0,3.888014832E0,-2.081122284E1,2.125285702E1
3.032406958E0,-7.497908020E-1,4.806504822E0,-1.490016495E1,1.567416953E1
3.042475958E0,1.096619568E0,4.841232605E0,-8.676557007E0,9.996136709E0
3.052544958E0,6.267466736E-1,5.604345703E0,-2.643802185E0,6.228257553E0
3.062613958E0,-1.143621826E-1,6.488556976E0,6.694229279E0,9.323473386E0
3.072683958E0,5.812413025E-1,1.331361420E1,8.242609406E0,1.566942163E1
3.082752958E0,3.073558502E0,3.122940811E1,2.814597015E0,3.150626365E1
3.092821958E0,1.941462708E0,4.359115173E1,-3.110786087E1,5.358784186E1
3.102890958E0,6.820716248E0,4.810411697E1,-2.874038406E1,5.644942795E1
3.112959958E0,1.316901489E1,3.700469833E1,1.587688385E1,4.236562395E1
3.123028958E0,1.492680954E1,3.616314835E1,2.444416809E0,3.919895553E1
3.133097958E0,1.290705963E1,3.769401489E1,-2.539783493E1,4.724913720E1
3.143167958E0,5.213957520E0,3.237916718E1,-8.461903381E0,3.387033553E1
3.153236958E0,1.218166809E0,2.480312164E1,3.164718933E0,2.503386146E1
3.163305958E0,2.178869019E0,1.940938797E1,-7.425308990E0,2.089514358E1
3.173374958E0,3.651057587E0,1.705673035E1,-1.135793106E1,2.081501548E1
3.183443958E0,5.347629547E0,1.711106735E1,-6.620283051E0,1.911057078E1
3.193512958E0,7.325316925E0,1.868489456E1,-6.186335449E0,2.100134041E1
3.203581958E0,8.158634033E0,2.076302307E1,-7.485034790E0,2.353066472E1
3.213651958E0,7.867190094E0,2.225601837E1,-6.132746887E0,2.438921110E1
3.223720958E0,6.991660767E0,2.202385117E1,-4.813091125E0,2.360294869E1
3.233789958E0,5.645659790E0,2.099668716E1,-4.282294922E0,2.216015334E1
3.243858958E0,4.358935547E0,2.023013123E1,-3.879332886E0,2.105487478E1
3.253927958E0,3.873644714E0,2.005619293E1,-2.320324860E0,2.055820775E1
3.263996958E0,3.494932251E0,2.066886887E1,-7.123686218E-1,2.097436914E1
3.274065958E0,3.467688904E0,2.197026260E1,-1.281335449E-1,2.224261054E1
3.284135958E0,3.873345337E0,2.330234253E1,1.907034302E-1,2.362283512E1
3.294204958E0,4.057911530E0,2.328572708E1,3.408412170E-1,2.363911810E1
3.304273958E0,3.973337402E0,2.125145737E1,-3.378474426E-1,2.162234935E1
3.314342958E0,3.113375702E0,1.823448120E1,-1.031504974E0,1.852709949E1
